game_id,rank_type,rank,best_num_players,not_recommended_num_players,language_dependency,avg_rating,avg_bayes_rating,users_rated,avg_weight,total_owners,updated_at
4667,cgs,141,2,1,Some necessary text - easily memorized or small crib sheet,6.66017,5.63335,284,2.1522,595,2024-01-25 10:16:04
4668,boardgame,10325,4,1,No necessary in-game text,6.22123,5.56566,222,1.4737,532,2024-01-25 10:16:04
4669,boardgame,Not Ranked,1,1,No necessary in-game text,4.16667,0,12,1.5,39,2024-01-25 10:16:04
4669,childrensgames,Not Ranked,1,1,No necessary in-game text,4.16667,0,12,1.5,39,2024-01-25 10:16:04
4670,boardgame,Not Ranked,10,1,No necessary in-game text,6.63636,0,11,0,20,2024-01-25 10:16:04
4671,boardgame,11678,4,2,Extensive use of text - massive conversion needed to be playable,6.13699,5.55002,219,2.65,656,2024-01-25 10:16:04
4671,cgs,205,4,2,Extensive use of text - massive conversion needed to be playable,6.13699,5.55002,219,2.65,656,2024-01-25 10:16:04
4671,thematic,1288,4,2,Extensive use of text - massive conversion needed to be playable,6.13699,5.55002,219,2.65,656,2024-01-25 10:16:04
4673,boardgame,Not Ranked,1,1,No necessary in-game text,4.5,0,2,1,28,2024-01-25 10:16:04
4674,boardgame,Not Ranked,2,2+,Moderate in-game text - needs crib sheet or paste ups,6,0,24,1.5714,104,2024-01-25 10:16:04
4674,wargames,Not Ranked,2,2+,Moderate in-game text - needs crib sheet or paste ups,6,0,24,1.5714,104,2024-01-25 10:16:04
4675,boardgame,17664,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.06933,5.51613,75,3,350,2024-01-25 10:16:04
4675,wargames,3357,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.06933,5.51613,75,3,350,2024-01-25 10:16:04
4676,boardgame,23308,2,2+,No necessary in-game text,5.37067,5.48786,75,2.5,406,2024-01-25 10:16:04
4676,wargames,4064,2,2+,No necessary in-game text,5.37067,5.48786,75,2.5,406,2024-01-25 10:16:04
4677,boardgame,17641,2,1,Moderate in-game text - needs crib sheet or paste ups,6.44457,5.51624,46,2.3333,269,2024-01-25 10:16:04
4677,wargames,3287,2,1,Moderate in-game text - needs crib sheet or paste ups,6.44457,5.51624,46,2.3333,269,2024-01-25 10:16:04
4678,boardgame,Not Ranked,1,1,No necessary in-game text,5.25333,0,15,2,92,2024-01-25 10:16:04
4679,boardgame,Not Ranked,1,1,No necessary in-game text,6.19286,0,28,1.75,86,2024-01-25 10:16:04
4680,boardgame,20231,2,2+,Moderate in-game text - needs crib sheet or paste ups,5.79026,5.50544,77,3.2727,481,2024-01-25 10:16:04
4680,wargames,3762,2,2+,Moderate in-game text - needs crib sheet or paste ups,5.79026,5.50544,77,3.2727,481,2024-01-25 10:16:04
4683,boardgame,15463,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.4461,5.52575,77,2,281,2024-01-25 10:16:04
4683,wargames,2936,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.4461,5.52575,77,2,281,2024-01-25 10:16:04
4684,boardgame,Not Ranked,1,1,No necessary in-game text,4.5,0,1,2,2,2024-01-25 10:16:04
4685,boardgame,Not Ranked,1,1,No necessary in-game text,4.5,0,2,0,18,2024-01-25 10:16:04
4685,abstracts,Not Ranked,1,1,No necessary in-game text,4.5,0,2,0,18,2024-01-25 10:16:04
4687,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,6,2024-01-25 10:16:04
4688,boardgame,2829,4,1,Extensive use of text - massive conversion needed to be playable,8.03781,6.00332,529,3.1702,1172,2024-01-25 10:16:04
4688,wargames,95,4,1,Extensive use of text - massive conversion needed to be playable,8.03781,6.00332,529,3.1702,1172,2024-01-25 10:16:04
4689,boardgame,Not Ranked,1,1,No necessary in-game text,4.63,0,10,1,16,2024-01-25 10:16:04
4690,boardgame,Not Ranked,1,1,No necessary in-game text,5.38383,0,6,0,17,2024-01-25 10:16:04
4692,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,3,2024-01-25 10:16:04
4692,abstracts,Not Ranked,1,1,No necessary in-game text,0,0,0,0,3,2024-01-25 10:16:04
4693,boardgame,25040,1,1,No necessary in-game text,4.02034,5.4562,59,1.1429,193,2024-01-25 10:16:04
4694,boardgame,25393,4,1,No necessary in-game text,4.44258,5.42752,155,1.5455,646,2024-01-25 10:16:04
4695,boardgame,19934,1,1,No necessary in-game text,5.90306,5.50681,62,1,175,2024-01-25 10:16:04
4695,wargames,3850,1,1,No necessary in-game text,5.90306,5.50681,62,1,175,2024-01-25 10:16:04
4696,boardgame,24581,2,1,No necessary in-game text,5.0513,5.47086,131,1.7,492,2024-01-25 10:16:04
4696,abstracts,1338,2,1,No necessary in-game text,5.0513,5.47086,131,1.7,492,2024-01-25 10:16:04
4697,boardgame,Not Ranked,1,1,No necessary in-game text,5.40909,0,11,3.5,49,2024-01-25 10:16:04
4697,wargames,Not Ranked,1,1,No necessary in-game text,5.40909,0,11,3.5,49,2024-01-25 10:16:04
4700,boardgame,Not Ranked,1,1,No necessary in-game text,4.375,0,4,0,10,2024-01-25 10:16:04
4701,boardgame,Not Ranked,4,1,No necessary in-game text,5.13913,0,23,0,48,2024-01-25 10:16:04
4701,childrensgames,Not Ranked,4,1,No necessary in-game text,5.13913,0,23,0,48,2024-01-25 10:16:04
4702,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,6.4,0,5,1,16,2024-01-25 10:16:04
4703,boardgame,Not Ranked,1,1,No necessary in-game text,5.83333,0,9,2.5,25,2024-01-25 10:16:04
4703,childrensgames,Not Ranked,1,1,No necessary in-game text,5.83333,0,9,2.5,25,2024-01-25 10:16:04
4704,boardgame,Not Ranked,1,1,No necessary in-game text,5.375,0,4,0,8,2024-01-25 10:16:04
4705,boardgame,Not Ranked,1,1,No necessary in-game text,5.55556,0,9,2,58,2024-01-25 10:16:04
4706,boardgame,Not Ranked,1,1,No necessary in-game text,7,0,1,0,5,2024-01-25 10:16:04
4707,boardgame,Not Ranked,1,1,No necessary in-game text,9,0,1,0,13,2024-01-25 10:16:04
4708,boardgame,Not Ranked,1,1,No necessary in-game text,5.42857,0,7,0,31,2024-01-25 10:16:04
4709,boardgame,Not Ranked,1,1,No necessary in-game text,4,0,1,0,10,2024-01-25 10:16:04
4710,boardgame,Not Ranked,1,1,No necessary in-game text,6.33333,0,6,0,41,2024-01-25 10:16:04
4711,boardgame,Not Ranked,1,1,Unplayable in another language,8.45,0,2,0,22,2024-01-25 10:16:04
4712,boardgame,Not Ranked,1,1,No necessary in-game text,6.42,0,15,3,66,2024-01-25 10:16:04
4712,wargames,Not Ranked,1,1,No necessary in-game text,6.42,0,15,3,66,2024-01-25 10:16:04
4713,boardgame,Not Ranked,6,1,No necessary in-game text,6.025,0,24,1,48,2024-01-25 10:16:04
4724,boardgame,25694,1,1,Moderate in-game text - needs crib sheet or paste ups,3.32256,5.2589,242,1.4138,521,2024-01-25 10:16:04
4724,thematic,1588,1,1,Moderate in-game text - needs crib sheet or paste ups,3.32256,5.2589,242,1.4138,521,2024-01-25 10:16:04
4724,familygames,3084,1,1,Moderate in-game text - needs crib sheet or paste ups,3.32256,5.2589,242,1.4138,521,2024-01-25 10:16:04
4725,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,6.43333,0,6,3,24,2024-01-25 10:16:04
4725,wargames,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,6.43333,0,6,3,24,2024-01-25 10:16:04
4726,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,1,0,1,0,11,2024-01-25 10:16:04
4726,wargames,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,1,0,1,0,11,2024-01-25 10:16:04
4727,boardgame,Not Ranked,1,1,No necessary in-game text,5,0,2,0,3,2024-01-25 10:16:04
4728,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,0,0,0,0,6,2024-01-25 10:16:04
4729,boardgame,Not Ranked,1,1,No necessary in-game text,7.7,0,1,0,4,2024-01-25 10:16:04
4730,boardgame,Not Ranked,1,1,No necessary in-game text,5.5,0,4,0,25,2024-01-25 10:16:04
4731,boardgame,Not Ranked,1,1,No necessary in-game text,6,0,1,0,9,2024-01-25 10:16:04
4732,boardgame,Not Ranked,1,1,No necessary in-game text,4.9,0,4,0,15,2024-01-25 10:16:04
4732,wargames,Not Ranked,1,1,No necessary in-game text,4.9,0,4,0,15,2024-01-25 10:16:04
4733,boardgame,Not Ranked,1,2+,Some necessary text - easily memorized or small crib sheet,5.5,0,19,2,68,2024-01-25 10:16:04
4733,wargames,Not Ranked,1,2+,Some necessary text - easily memorized or small crib sheet,5.5,0,19,2,68,2024-01-25 10:16:04
4734,boardgame,Not Ranked,2,1,Moderate in-game text - needs crib sheet or paste ups,5.60952,0,21,1.5,58,2024-01-25 10:16:04
4735,boardgame,22651,6,1,No necessary in-game text,5.29674,5.49296,46,1,90,2024-01-25 10:16:04
4736,boardgame,23404,3,1,Moderate in-game text - needs crib sheet or paste ups,4.88529,5.48702,34,1.2857,78,2024-01-25 10:16:04
4736,wargames,4094,3,1,Moderate in-game text - needs crib sheet or paste ups,4.88529,5.48702,34,1.2857,78,2024-01-25 10:16:04
4736,strategygames,2816,3,1,Moderate in-game text - needs crib sheet or paste ups,4.88529,5.48702,34,1.2857,78,2024-01-25 10:16:04
4737,boardgame,22898,2,1,No necessary in-game text,5.10303,5.49125,33,2,199,2024-01-25 10:16:04
4737,abstracts,1254,2,1,No necessary in-game text,5.10303,5.49125,33,2,199,2024-01-25 10:16:04
4738,boardgame,21314,1,1,No necessary in-game text,5.54359,5.50061,39,1.6,115,2024-01-25 10:16:04
4740,boardgame,17929,2,5,Moderate in-game text - needs crib sheet or paste ups,6.45789,5.515,38,2.7143,161,2024-01-25 10:16:04
4740,wargames,3410,2,5,Moderate in-game text - needs crib sheet or paste ups,6.45789,5.515,38,2.7143,161,2024-01-25 10:16:04
4741,boardgame,2679,2,4+,Moderate in-game text - needs crib sheet or paste ups,7.27381,6.0334,1037,3.5259,1347,2024-01-25 10:16:04
4741,wargames,410,2,4+,Moderate in-game text - needs crib sheet or paste ups,7.27381,6.0334,1037,3.5259,1347,2024-01-25 10:16:04
4741,thematic,497,2,4+,Moderate in-game text - needs crib sheet or paste ups,7.27381,6.0334,1037,3.5259,1347,2024-01-25 10:16:04
4742,boardgame,Not Ranked,4,1,No necessary in-game text,5.25,0,16,3,56,2024-01-25 10:16:04
4743,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,10,2024-01-25 10:16:04
4745,boardgame,22966,2,1,Moderate in-game text - needs crib sheet or paste ups,5.48199,5.49066,161,1.95,224,2024-01-25 10:16:04
4745,wargames,4065,2,1,Moderate in-game text - needs crib sheet or paste ups,5.48199,5.49066,161,1.95,224,2024-01-25 10:16:04
4746,boardgame,10176,1,2+,Some necessary text - easily memorized or small crib sheet,6.06466,5.5676,365,1.7027,770,2024-01-25 10:16:04
4746,thematic,1316,1,2+,Some necessary text - easily memorized or small crib sheet,6.06466,5.5676,365,1.7027,770,2024-01-25 10:16:04
4747,boardgame,Not Ranked,1,1,No necessary in-game text,7,0,1,2,4,2024-01-25 10:16:04
4748,boardgame,Not Ranked,1,1,No necessary in-game text,6,0,1,0,6,2024-01-25 10:16:04
4749,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,6,2024-01-25 10:16:04
4750,boardgame,Not Ranked,1,1,No necessary in-game text,7.75,0,4,2,21,2024-01-25 10:16:04
4751,boardgame,Not Ranked,1,1,No necessary in-game text,5,0,3,0,17,2024-01-25 10:16:04
4752,boardgame,Not Ranked,1,1,No necessary in-game text,6,0,1,0,8,2024-01-25 10:16:04
4753,boardgame,5680,4,1,No necessary in-game text,6.17541,5.69559,839,2.0446,1368,2024-01-25 10:16:04
4753,strategygames,1985,4,1,No necessary in-game text,6.17541,5.69559,839,2.0446,1368,2024-01-25 10:16:04
4754,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,5.97391,0,23,1.5,106,2024-01-25 10:16:05
4755,boardgame,Not Ranked,1,1,No necessary in-game text,5.77037,0,27,1.6667,74,2024-01-25 10:16:05
4756,boardgame,Not Ranked,0+,0+,No necessary in-game text,5,0,3,0,12,2024-01-25 10:16:05
4756,childrensgames,Not Ranked,0+,0+,No necessary in-game text,5,0,3,0,12,2024-01-25 10:16:05
4757,boardgame,Not Ranked,1,1,No necessary in-game text,5.5,0,2,0,5,2024-01-25 10:16:05
4757,childrensgames,Not Ranked,1,1,No necessary in-game text,5.5,0,2,0,5,2024-01-25 10:16:05
4758,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,0,2024-01-25 10:16:05
4759,boardgame,Not Ranked,1,1,No necessary in-game text,4.7625,0,16,1.5,40,2024-01-25 10:16:05
4759,wargames,Not Ranked,1,1,No necessary in-game text,4.7625,0,16,1.5,40,2024-01-25 10:16:05
4760,boardgame,Not Ranked,1,1,No necessary in-game text,6,0,2,2,19,2024-01-25 10:16:05
4761,boardgame,Not Ranked,1,1,No necessary in-game text,6.16667,0,6,1.5,28,2024-01-25 10:16:05
4762,boardgame,Not Ranked,1,1,No necessary in-game text,9,0,1,0,10,2024-01-25 10:16:05
4764,boardgame,14497,4,1,No necessary in-game text,6.11992,5.53045,132,1.125,379,2024-01-25 10:16:05
4764,abstracts,766,4,1,No necessary in-game text,6.11992,5.53045,132,1.125,379,2024-01-25 10:16:05
4765,boardgame,Not Ranked,1,1,No necessary in-game text,6.2,0,5,2,29,2024-01-25 10:16:05
4766,boardgame,Not Ranked,3,1,No necessary in-game text,5.44444,0,18,1,39,2024-01-25 10:16:05
4767,boardgame,Not Ranked,3,6+,No necessary in-game text,5.76923,0,13,0,44,2024-01-25 10:16:05
4769,boardgame,6825,2,2+,Some necessary text - easily memorized or small crib sheet,6.8364,5.64197,272,2.7778,956,2024-01-25 10:16:05
4769,wargames,980,2,2+,Some necessary text - easily memorized or small crib sheet,6.8364,5.64197,272,2.7778,956,2024-01-25 10:16:05
4770,boardgame,24648,2,1,Some necessary text - easily memorized or small crib sheet,5.15812,5.46939,127,2.1429,424,2024-01-25 10:16:05
4770,cgs,330,2,1,Some necessary text - easily memorized or small crib sheet,5.15812,5.46939,127,2.1429,424,2024-01-25 10:16:05
4771,boardgame,Not Ranked,1,1,No necessary in-game text,3,0,1,0,10,2024-01-25 10:16:05
4772,boardgame,19431,2,1,Moderate in-game text - needs crib sheet or paste ups,6.13971,5.50881,34,2.75,128,2024-01-25 10:16:05
4772,wargames,3625,2,1,Moderate in-game text - needs crib sheet or paste ups,6.13971,5.50881,34,2.75,128,2024-01-25 10:16:05
4773,boardgame,Not Ranked,4,1,No necessary in-game text,7.16667,0,9,2.5,57,2024-01-25 10:16:05
4773,wargames,Not Ranked,4,1,No necessary in-game text,7.16667,0,9,2.5,57,2024-01-25 10:16:05
4774,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,7.8,0,11,3,61,2024-01-25 10:16:05
4774,wargames,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,7.8,0,11,3,61,2024-01-25 10:16:05
4776,boardgame,Not Ranked,1,1,No necessary in-game text,5.75455,0,11,0,17,2024-01-25 10:16:05
4777,boardgame,Not Ranked,2,1,No necessary in-game text,7.23125,0,16,2,19,2024-01-25 10:16:05
4778,boardgame,16003,2,1,Moderate in-game text - needs crib sheet or paste ups,6.2939,5.52332,82,1.4545,120,2024-01-25 10:16:05
4778,wargames,3660,2,1,Moderate in-game text - needs crib sheet or paste ups,6.2939,5.52332,82,1.4545,120,2024-01-25 10:16:05
4779,boardgame,25210,4,1,No necessary in-game text,5.07169,5.44699,207,1.4211,705,2024-01-25 10:16:05
4779,familygames,3001,4,1,No necessary in-game text,5.07169,5.44699,207,1.4211,705,2024-01-25 10:16:05
4780,boardgame,16350,4,1,No necessary in-game text,5.7849,5.52164,202,1.9583,522,2024-01-25 10:16:05
4780,familygames,2560,4,1,No necessary in-game text,5.7849,5.52164,202,1.9583,522,2024-01-25 10:16:05
4781,boardgame,25009,2,2+,No necessary in-game text,4.99794,5.4575,170,1.4,372,2024-01-25 10:16:05
4782,boardgame,Not Ranked,1,1,No necessary in-game text,8,0,1,0,1,2024-01-25 10:16:05
4784,boardgame,14263,2,1,No necessary in-game text,6.18667,5.53183,141,1,245,2024-01-25 10:16:05
4785,boardgame,Not Ranked,1,1,No necessary in-game text,6.5,0,1,0,1,2024-01-25 10:16:05
4787,boardgame,Not Ranked,1,1,No necessary in-game text,1.5,0,2,0,6,2024-01-25 10:16:05
4787,childrensgames,Not Ranked,1,1,No necessary in-game text,1.5,0,2,0,6,2024-01-25 10:16:05
4788,boardgame,22984,2,1,Some necessary text - easily memorized or small crib sheet,5.19538,5.49052,65,2,311,2024-01-25 10:16:05
4788,abstracts,1242,2,1,Some necessary text - easily memorized or small crib sheet,5.19538,5.49052,65,2,311,2024-01-25 10:16:05
4789,boardgame,20147,3,1,Extensive use of text - massive conversion needed to be playable,5.63968,5.50579,411,1.5862,933,2024-01-25 10:16:05
4789,partygames,742,3,1,Extensive use of text - massive conversion needed to be playable,5.63968,5.50579,411,1.5862,933,2024-01-25 10:16:05
4790,boardgame,22080,3,1,No necessary in-game text,5.41194,5.49653,67,1.6,194,2024-01-25 10:16:05
4791,boardgame,Not Ranked,1,1,No necessary in-game text,5.752,0,25,0,114,2024-01-25 10:16:05
4792,boardgame,25726,3,6+,No necessary in-game text,4.02859,5.11534,693,1.0968,918,2024-01-25 10:16:05
4792,childrensgames,1024,3,6+,No necessary in-game text,4.02859,5.11534,693,1.0968,918,2024-01-25 10:16:05
4793,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,1,2024-01-25 10:16:05
4794,boardgame,16126,4,4+,No necessary in-game text,5.97419,5.52273,124,2.1739,300,2024-01-25 10:16:05
4794,wargames,3190,4,4+,No necessary in-game text,5.97419,5.52273,124,2.1739,300,2024-01-25 10:16:05
4797,boardgame,23277,4,1,No necessary in-game text,5.08033,5.4881,61,1.25,158,2024-01-25 10:16:05
4798,boardgame,Not Ranked,1,1,No necessary in-game text,4.76667,0,15,0,56,2024-01-25 10:16:05
4799,boardgame,19358,2,1,Some necessary text - easily memorized or small crib sheet,5.66882,5.50911,122,1.6667,332,2024-01-25 10:16:05
4799,cgs,241,2,1,Some necessary text - easily memorized or small crib sheet,5.66882,5.50911,122,1.6667,332,2024-01-25 10:16:05
4802,boardgame,12543,4,1,Extensive use of text - massive conversion needed to be playable,6.46791,5.54264,105,2.7857,408,2024-01-25 10:16:05
4802,wargames,2283,4,1,Extensive use of text - massive conversion needed to be playable,6.46791,5.54264,105,2.7857,408,2024-01-25 10:16:05
4803,boardgame,Not Ranked,1,1,No necessary in-game text,6.21875,0,8,0,50,2024-01-25 10:16:05
4804,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,1,2024-01-25 10:16:05
4805,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,1,2024-01-25 10:16:05
4806,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,0,2024-01-25 10:16:05
4808,boardgame,Not Ranked,2,1,No necessary in-game text,4.71429,0,7,1.5,32,2024-01-25 10:16:05
4809,boardgame,Not Ranked,1,1,No necessary in-game text,4.67857,0,14,0,31,2024-01-25 10:16:05
4809,childrensgames,Not Ranked,1,1,No necessary in-game text,4.67857,0,14,0,31,2024-01-25 10:16:05
4810,boardgame,22857,1,1,No necessary in-game text,5.12738,5.49152,42,1,116,2024-01-25 10:16:05
4810,abstracts,1246,1,1,No necessary in-game text,5.12738,5.49152,42,1,116,2024-01-25 10:16:05
4811,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,6.26316,0,19,3,73,2024-01-25 10:16:05
4811,wargames,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,6.26316,0,19,3,73,2024-01-25 10:16:05
4812,boardgame,24999,1,6+,No necessary in-game text,3.894,5.45799,50,1.375,141,2024-01-25 10:16:05
4813,boardgame,Not Ranked,2,1,Moderate in-game text - needs crib sheet or paste ups,5.82143,0,14,2.4,95,2024-01-25 10:16:05
4813,wargames,Not Ranked,2,1,Moderate in-game text - needs crib sheet or paste ups,5.82143,0,14,2.4,95,2024-01-25 10:16:05
4814,boardgame,21248,5,1,Extensive use of text - massive conversion needed to be playable,5.63333,5.50091,66,1.7857,179,2024-01-25 10:16:05
4814,thematic,1468,5,1,Extensive use of text - massive conversion needed to be playable,5.63333,5.50091,66,1.7857,179,2024-01-25 10:16:05
4814,strategygames,2789,5,1,Extensive use of text - massive conversion needed to be playable,5.63333,5.50091,66,1.7857,179,2024-01-25 10:16:05
4815,boardgame,16091,10,3,Moderate in-game text - needs crib sheet or paste ups,6.15549,5.5229,175,4.7571,438,2024-01-25 10:16:05
4815,wargames,3704,10,3,Moderate in-game text - needs crib sheet or paste ups,6.15549,5.5229,175,4.7571,438,2024-01-25 10:16:05
4816,boardgame,11653,4,1,No necessary in-game text,5.77678,5.55025,512,1.9792,1305,2024-01-25 10:16:05
4816,strategygames,2629,4,1,No necessary in-game text,5.77678,5.55025,512,1.9792,1305,2024-01-25 10:16:05
4816,familygames,2357,4,1,No necessary in-game text,5.77678,5.55025,512,1.9792,1305,2024-01-25 10:16:05
4817,boardgame,Not Ranked,4,16+,No necessary in-game text,6.35714,0,7,1.25,65,2024-01-25 10:16:05
4817,childrensgames,Not Ranked,4,16+,No necessary in-game text,6.35714,0,7,1.25,65,2024-01-25 10:16:05
4818,boardgame,Not Ranked,4,1,Some necessary text - easily memorized or small crib sheet,7.3,0,10,3,23,2024-01-25 10:16:05
4818,wargames,Not Ranked,4,1,Some necessary text - easily memorized or small crib sheet,7.3,0,10,3,23,2024-01-25 10:16:05
4818,abstracts,Not Ranked,4,1,Some necessary text - easily memorized or small crib sheet,7.3,0,10,3,23,2024-01-25 10:16:05
4819,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,1,2024-01-25 10:16:05
4820,boardgame,Not Ranked,1,1,No necessary in-game text,7,0,1,0,0,2024-01-25 10:16:05
4821,boardgame,Not Ranked,1,1,No necessary in-game text,7,0,1,0,1,2024-01-25 10:16:05
4822,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,1,2024-01-25 10:16:05
4823,boardgame,Not Ranked,1,1,No necessary in-game text,5,0,1,0,1,2024-01-25 10:16:05
4824,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,1,2024-01-25 10:16:05
4825,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,0,2024-01-25 10:16:05
4826,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,1,2024-01-25 10:16:05
4827,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,0,2024-01-25 10:16:05
4828,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,0,2024-01-25 10:16:05
4829,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,2,2024-01-25 10:16:05
4830,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,0,2024-01-25 10:16:05
4831,boardgame,7653,2,1,Moderate in-game text - needs crib sheet or paste ups,6.9012,5.61537,234,2.2273,462,2024-01-25 10:16:05
4831,strategygames,2327,2,1,Moderate in-game text - needs crib sheet or paste ups,6.9012,5.61537,234,2.2273,462,2024-01-25 10:16:05
4832,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,6.51429,0,21,2,72,2024-01-25 10:16:05
4832,wargames,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,6.51429,0,21,2,72,2024-01-25 10:16:05
4833,boardgame,Not Ranked,1,1,No necessary in-game text,6.27778,0,9,3,59,2024-01-25 10:16:05
4833,wargames,Not Ranked,1,1,No necessary in-game text,6.27778,0,9,3,59,2024-01-25 10:16:05
4834,boardgame,24846,1,1,Unplayable in another language,4.47727,5.46319,66,1.5,222,2024-01-25 10:16:05
4835,boardgame,Not Ranked,2,1,Moderate in-game text - needs crib sheet or paste ups,7.5,0,9,2.3333,50,2024-01-25 10:16:05
4835,wargames,Not Ranked,2,1,Moderate in-game text - needs crib sheet or paste ups,7.5,0,9,2.3333,50,2024-01-25 10:16:05
4836,boardgame,Not Ranked,1,1,No necessary in-game text,6.31818,0,11,3,57,2024-01-25 10:16:05
4836,wargames,Not Ranked,1,1,No necessary in-game text,6.31818,0,11,3,57,2024-01-25 10:16:05
4837,boardgame,Not Ranked,1,1,No necessary in-game text,7.08333,0,12,0,66,2024-01-25 10:16:05
4837,wargames,Not Ranked,1,1,No necessary in-game text,7.08333,0,12,0,66,2024-01-25 10:16:05
4838,boardgame,Not Ranked,1,1,No necessary in-game text,6.85,0,10,0,55,2024-01-25 10:16:05
4838,wargames,Not Ranked,1,1,No necessary in-game text,6.85,0,10,0,55,2024-01-25 10:16:05
4839,boardgame,6902,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.8247,5.63924,278,2.7778,948,2024-01-25 10:16:05
4839,wargames,1007,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.8247,5.63924,278,2.7778,948,2024-01-25 10:16:05
4841,boardgame,Not Ranked,1,1,No necessary in-game text,5.78571,0,21,2,101,2024-01-25 10:16:05
4841,wargames,Not Ranked,1,1,No necessary in-game text,5.78571,0,21,2,101,2024-01-25 10:16:05
4842,boardgame,12318,4,1,No necessary in-game text,6.17758,5.54431,142,2.2857,334,2024-01-25 10:16:05
4843,boardgame,19396,2,1,Moderate in-game text - needs crib sheet or paste ups,5.87407,5.50895,54,3.5,219,2024-01-25 10:16:05
4843,wargames,3614,2,1,Moderate in-game text - needs crib sheet or paste ups,5.87407,5.50895,54,3.5,219,2024-01-25 10:16:05
4845,boardgame,25647,2,2,Moderate in-game text - needs crib sheet or paste ups,4.79927,5.33017,587,1.15,1705,2024-01-25 10:16:05
4845,familygames,3071,2,2,Moderate in-game text - needs crib sheet or paste ups,4.79927,5.33017,587,1.15,1705,2024-01-25 10:16:05
4847,boardgame,Not Ranked,1,1,No necessary in-game text,4.41667,0,12,2,49,2024-01-25 10:16:05
4847,wargames,Not Ranked,1,1,No necessary in-game text,4.41667,0,12,2,49,2024-01-25 10:16:05
4848,boardgame,Not Ranked,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.61763,5.56854,139,2.0833,342,2024-01-25 10:16:05
4848,wargames,Not Ranked,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.61763,5.56854,139,2.0833,342,2024-01-25 10:16:05
4849,boardgame,22115,1,1,No necessary in-game text,5.3934,5.49637,53,1.6,232,2024-01-25 10:16:05
4851,boardgame,20008,2,2+,Moderate in-game text - needs crib sheet or paste ups,5.90694,5.50644,72,1.6,193,2024-01-25 10:16:05
4851,wargames,3820,2,2+,Moderate in-game text - needs crib sheet or paste ups,5.90694,5.50644,72,1.6,193,2024-01-25 10:16:05
4852,boardgame,25093,2,2+,No necessary in-game text,5.05115,5.45383,192,3,811,2024-01-25 10:16:05
4852,wargames,4147,2,2+,No necessary in-game text,5.05115,5.45383,192,3,811,2024-01-25 10:16:05
4853,boardgame,14937,4,1,No necessary in-game text,5.6394,5.52815,908,1.4762,2408,2024-01-25 10:16:05
4853,familygames,2637,4,1,No necessary in-game text,5.6394,5.52815,908,1.4762,2408,2024-01-25 10:16:05
4854,boardgame,4623,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.25055,5.76921,423,3.6226,1206,2024-01-25 10:16:05
4854,wargames,461,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.25055,5.76921,423,3.6226,1206,2024-01-25 10:16:05
