game_id,id,value
6099,2046,Area Movement
6101,2026,Hexagon Grid
6101,2020,Simultaneous Action Selection
6102,2026,Hexagon Grid
6103,2046,Area Movement
6105,2046,Area Movement
6106,2046,Area Movement
6107,2026,Hexagon Grid
6108,2046,Area Movement
6109,2080,Area Majority / Influence
6109,2072,Dice Rolling
6109,2850,Events
6109,2836,Lose a Turn
6109,2876,Race
6109,2035,Roll / Spin and Move
6109,2004,Set Collection
6109,2686,Take That
6109,2939,Track Movement
6109,2897,Variable Set-up
6110,2048,Pattern Building
6111,2026,Hexagon Grid
6115,2048,Pattern Building
6117,2040,Hand Management
6117,2020,Simultaneous Action Selection
6118,2676,Grid Movement
6118,2967,Hidden Movement
6118,2889,Highest-Lowest Scoring
6118,2070,Simulation
6119,2007,Pick-up and Deliver
6119,2078,Point to Point Movement
6121,2676,Grid Movement
6121,2078,Point to Point Movement
6122,2072,Dice Rolling
6122,2035,Roll / Spin and Move
6122,2016,Secret Unit Deployment
6122,2020,Simultaneous Action Selection
6122,2002,Tile Placement
6123,2004,Set Collection
6124,2676,Grid Movement
6124,2947,Movement Points
6124,2855,Ratio / Combat Results Table
6124,2940,Square Grid
6125,2072,Dice Rolling
