game_id,id,value
147930,93081,Michał Lechowski
147930,61937,Grzegorz Rutkowski
147930,28530,Michał Teliga
147930,70699,Tomasz Chistowski
147930,93081,Michał Lechowski
147930,61937,Grzegorz Rutkowski
147930,70699,Tomasz Chistowski
147930,61937,Grzegorz Rutkowski
147930,28530,Michał Teliga
147930,70699,Tomasz Chistowski
147930,61937,Grzegorz Rutkowski
147930,28530,Michał Teliga
147931,12050,Jakub Jabłoński
147931,12050,Jakub Jabłoński
147931,12050,Jakub Jabłoński
147937,9798,Gary Simpson
147937,9798,Gary Simpson
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147949,70607,Gus Batts
147969,24688,Stephen Hillenburg
147969,24688,Stephen Hillenburg
147979,49901,INGEORGE Design
147979,49901,INGEORGE Design
147993,9393,Néstor Romeral Andrés
147993,9393,Néstor Romeral Andrés
147996,78718,Michael Norman
147996,67710,Darth Rimmer
147996,67711,Travis Watkins
147996,64941,Daryl Toh Liem Zhan
147999,11507,Klemens Franz
147999,11507,Klemens Franz
148000,11507,Klemens Franz
148000,12024,Björn Pertoft
148000,11507,Klemens Franz
148000,12024,Björn Pertoft
148007,57273,Mike Mirfin
148007,11863,Tim Allen
148007,11863,Tim Allen
148007,11863,Tim Allen
148011,61842,Fiore GmbH
148011,61842,Fiore GmbH
148040,3,(Uncredited)
148040,3,(Uncredited)
148044,231,Angelo Porazzi
148044,231,Angelo Porazzi
148047,53734,Jun-Ho Na
148047,53734,Jun-Ho Na
148048,53734,Jun-Ho Na
148048,53734,Jun-Ho Na
148049,70626,Seokjun Lee
148049,70627,Yonghan Song
148049,70626,Seokjun Lee
148049,70627,Yonghan Song
148049,70626,Seokjun Lee
148049,70627,Yonghan Song
148050,11863,Tim Allen
148050,709,Alan Emrich
148057,379,Rick Heli
148057,379,Rick Heli
148074,85575,Michael Bujtas
148074,85577,Elliott Lutton
148074,85576,Deanna Vaida
148083,51440,Diego Sanchez
148083,146347,Cristina Sena
148083,51440,Diego Sanchez
148083,51440,Diego Sanchez
148086,99725,Pedro A. Alberto
148099,70747,Steve Mills (II)
148099,70747,Steve Mills (II)
148117,13300,Darren Calvert
148117,86778,Sam Perkins-Harbin
148121,46573,Bill Logan
148121,46573,Bill Logan
148123,70662,J.Q. Hammer
148138,70602,Rezza Rainaldy
148138,70602,Rezza Rainaldy
148144,70650,Amber Anderson
148144,70651,Jessie Price
148144,70650,Amber Anderson
148144,70651,Jessie Price
148144,70650,Amber Anderson
148144,70651,Jessie Price
148179,84126,Geoffrey Steck
148183,10254,Enrico Acerbi
148185,10254,Enrico Acerbi
148185,10254,Enrico Acerbi
148190,70965,Jessica Gaude
148193,70865,Geraint Goh
148193,70817,Emmanuel Bou Roldán
148193,70865,Geraint Goh
148193,70817,Emmanuel Bou Roldán
148197,67493,Jiří Slepička
148197,67493,Jiří Slepička
148204,47107,Jon Ascher
148204,129618,Luke Parker
148204,130533,Matthew Reynolds
148204,22542,Matthew Westberg
148204,47107,Jon Ascher
148204,129618,Luke Parker
148204,130533,Matthew Reynolds
148204,22542,Matthew Westberg
148205,75735,Mackenzie Schubert
148205,75735,Mackenzie Schubert
148208,70655,José Antonio Mérida Cerro
148211,69843,Ramses Bosque
148211,69843,Ramses Bosque
148212,87429,Brandon Borgman
148212,58262,Dan Chou
148212,87429,Brandon Borgman
148212,58262,Dan Chou
148212,70684,Emma Mentley
148212,87429,Brandon Borgman
148213,20661,Timothy Schleif
148215,70882,Gracza Balázs
148215,41436,Hegedűs Csaba
148215,70882,Gracza Balázs
148215,41436,Hegedűs Csaba
148218,38138,Piotr Słaby
148227,75104,Franz Lejeune
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148228,14878,Pascal Quidault
148230,71025,Brian R Powers
148231,69924,Hugo Pratt
