boardgamepublisher_id,game_id,boardgameartist_id,language,language_id,boardgame_version_id,boardgameartist,boardgamepublisher
93,320,,,,223111,,"Mattel, Inc."
,320,,German,2188,223111,,
93,320,,,,271083,,"Mattel, Inc."
,320,,German,2188,271083,,
93,320,,,,444241,,"Mattel, Inc."
,320,,German,2188,444241,,
93,320,,,,149076,,"Mattel, Inc."
,320,,German,2188,149076,,
93,320,,,,90735,,"Mattel, Inc."
,320,,German,2188,90735,,
93,320,,,,434237,,"Mattel, Inc."
,320,,German,2188,434237,,
93,320,,,,190985,,"Mattel, Inc."
,320,,German,2188,190985,,
93,320,,,,494596,,"Mattel, Inc."
,320,,German,2188,494596,,
93,320,,,,236217,,"Mattel, Inc."
,320,,Greek,2189,236217,,
93,320,,,,43139,,"Mattel, Inc."
,320,,Greek,2189,43139,,
93,320,,,,275010,,"Mattel, Inc."
,320,,Greek,2189,275010,,
93,320,,,,651880,,"Mattel, Inc."
,320,,Greek,2189,651880,,
93,320,,,,645030,,"Mattel, Inc."
,320,,Greek,2189,645030,,
93,320,,,,470908,,"Mattel, Inc."
,320,,Hungarian,2191,470908,,
93,320,,,,138505,,"Mattel, Inc."
,320,,Hungarian,2191,138505,,
93,320,,,,31536,,"Mattel, Inc."
,320,,Icelandic,2347,31536,,
93,320,,,,217884,,"Mattel, Inc."
,320,,Italian,2193,217884,,
93,320,,,,447488,,"Mattel, Inc."
,320,,Italian,2193,447488,,
93,320,,,,192980,,"Mattel, Inc."
,320,,Latvian,2196,192980,,
93,320,,,,267179,,"Mattel, Inc."
,320,,Norwegian,2198,267179,,
93,320,,,,430580,,"Mattel, Inc."
,320,,Polish,2199,430580,,
93,320,,,,169146,,"Mattel, Inc."
,320,3,,,169146,(Uncredited),
,320,,Polish,2199,169146,,
93,320,,,,627659,,"Mattel, Inc."
,320,3,,,627659,(Uncredited),
,320,,Polish,2199,627659,,
93,320,,,,357184,,"Mattel, Inc."
,320,,Polish,2199,357184,,
93,320,,,,145741,,"Mattel, Inc."
,320,,Polish,2199,145741,,
93,320,,,,56041,,"Mattel, Inc."
,320,,Portuguese,2200,56041,,
93,320,,,,426009,,"Mattel, Inc."
,320,,Portuguese,2200,426009,,
93,320,,,,600505,,"Mattel, Inc."
,320,,Portuguese,2200,600505,,
93,320,,,,143818,,"Mattel, Inc."
,320,,Romanian,2201,143818,,
93,320,,,,144928,,"Mattel, Inc."
,320,,Russian,2202,144928,,
93,320,,,,468403,,"Mattel, Inc."
,320,,Spanish,2203,468403,,
93,320,,,,537656,,"Mattel, Inc."
,320,,Spanish,2203,537656,,
93,320,,,,220205,,"Mattel, Inc."
,320,,Spanish,2203,220205,,
93,320,,,,266994,,"Mattel, Inc."
,320,,Swedish,2204,266994,,
93,320,,,,462787,,"Mattel, Inc."
,320,,Swedish,2204,462787,,
20,320,,,,405340,,Milton Bradley
,320,,English,2184,405340,,
20,320,,,,182092,,Milton Bradley
,320,,English,2184,182092,,
20,320,,,,105918,,Milton Bradley
,320,,English,2184,105918,,
20,320,,,,66611,,Milton Bradley
,320,,English,2184,66611,,
20,320,,,,26168,,Milton Bradley
,320,,English,2184,26168,,
20,320,,,,69668,,Milton Bradley
,320,,French,2187,69668,,
20,320,,,,35631,,Milton Bradley
,320,,Spanish,2203,35631,,
20,320,,,,35630,,Milton Bradley
,320,,English,2184,35630,,
2368,320,,,,25429,,Murfett
,320,,English,2184,25429,,
2368,320,,,,608397,,Murfett
,320,,English,2184,608397,,
2368,320,,,,183724,,Murfett
,320,,English,2184,183724,,
2368,320,,,,165318,,Murfett
,320,,English,2184,165318,,
28,320,,,,33538,,Parker Brothers
,320,,English,2184,33538,,
51,320,,,,165396,,Hasbro
28,320,,,,165396,,Parker Brothers
,320,,English,2184,165396,,
51,320,,,,160349,,Hasbro
28,320,,,,160349,,Parker Brothers
,320,,English,2184,160349,,
28,320,,,,211100,,Parker Brothers
,320,,English,2184,211100,,
28,320,,,,51319,,Parker Brothers
,320,,English,2184,51319,,
28,320,,,,192796,,Parker Brothers
,320,46983,,,192796,Michael Graves,
,320,,English,2184,192796,,
51,320,,,,78546,,Hasbro
28,320,,,,78546,,Parker Brothers
,320,,English,2184,78546,,
28,320,,,,51328,,Parker Brothers
,320,,English,2184,51328,,
28,320,,,,40662,,Parker Brothers
,320,,English,2184,40662,,
28,320,,,,73348,,Parker Brothers
,320,3,,,73348,(Uncredited),
,320,,French,2187,73348,,
28,320,,,,193698,,Parker Brothers
,320,,French,2187,193698,,
28,320,,,,404035,,Parker Brothers
,320,,Spanish,2203,404035,,
51,320,,,,486553,,Hasbro
28,320,,,,486553,,Parker Brothers
,320,,English,2184,486553,,
486,320,,,,122269,,Paul Lamond Games Ltd
,320,,Welsh,2653,122269,,
22,320,,,,436408,,Piatnik
,320,,German,2188,436408,,
93,320,,,,460982,,"Mattel, Inc."
,320,,Polish,2199,460982,,
93,320,,,,695807,,"Mattel, Inc."
,320,,Polish,2199,695807,,
4858,320,,,,98904,,Production & Marketing Company
,320,,English,2184,98904,,
4858,320,,,,253304,,Production & Marketing Company
359,320,,,,253304,,Selchow & Righter
,320,,English,2184,253304,,
4858,320,,,,248172,,Production & Marketing Company
,320,,English,2184,248172,,
4858,320,,,,206165,,Production & Marketing Company
,320,,English,2184,206165,,
93,320,,,,299272,,"Mattel, Inc."
,320,,Russian,2202,299272,,
16091,320,,,,166349,,Schowanek
,320,,German,2188,166349,,
359,320,,,,686656,,Selchow & Righter
,320,,English,2184,686656,,
359,320,,,,21652,,Selchow & Righter
,320,,English,2184,21652,,
359,320,,,,217323,,Selchow & Righter
,320,,English,2184,217323,,
359,320,,,,287440,,Selchow & Righter
,320,,English,2184,287440,,
359,320,,,,209046,,Selchow & Righter
,320,,English,2184,209046,,
359,320,,,,23967,,Selchow & Righter
,320,,English,2184,23967,,
359,320,,,,560155,,Selchow & Righter
,320,,English,2184,560155,,
359,320,,,,65092,,Selchow & Righter
,320,,English,2184,65092,,
359,320,,,,29153,,Selchow & Righter
,320,,English,2184,29153,,
359,320,,,,89675,,Selchow & Righter
,320,,English,2184,89675,,
359,320,,,,268032,,Selchow & Righter
,320,,English,2184,268032,,
359,320,,,,128261,,Selchow & Righter
,320,,English,2184,128261,,
359,320,,,,94732,,Selchow & Righter
,320,,English,2184,94732,,
359,320,,,,523226,,Selchow & Righter
,320,,English,2184,523226,,
359,320,,,,337599,,Selchow & Righter
,320,,French,2187,337599,,
359,320,,,,217736,,Selchow & Righter
,320,,French,2187,217736,,
359,320,,,,68380,,Selchow & Righter
,320,,German,2188,68380,,
359,320,,,,602330,,Selchow & Righter
,320,,German,2188,602330,,
359,320,,,,105916,,Selchow & Righter
,320,,English,2184,105916,,
359,320,,,,422209,,Selchow & Righter
,320,,English,2184,422209,,
4858,320,,,,148790,,Production & Marketing Company
,320,,Russian,2202,148790,,
359,320,,,,39050,,Selchow & Righter
,320,,English,2184,39050,,
,320,,Spanish,2203,39050,,
1318,320,,,,200458,,Sio
,320,,Dutch,2183,200458,,
288,320,,,,334831,,Spear's Games
,320,,Spanish,2203,334831,,
288,320,,,,323954,,Spear's Games
,320,,German,2188,323954,,
288,320,,,,323956,,Spear's Games
,320,,German,2188,323956,,
93,320,,,,347445,,"Mattel, Inc."
288,320,,,,347445,,Spear's Games
,320,,Dutch,2183,347445,,
288,320,,,,153429,,Spear's Games
,320,,Dutch,2183,153429,,
288,320,,,,29261,,Spear's Games
,320,,English,2184,29261,,
288,320,,,,155774,,Spear's Games
,320,,English,2184,155774,,
288,320,,,,485066,,Spear's Games
,320,,English,2184,485066,,
288,320,,,,136047,,Spear's Games
,320,,English,2184,136047,,
288,320,,,,607026,,Spear's Games
,320,,English,2184,607026,,
288,320,,,,27354,,Spear's Games
,320,,English,2184,27354,,
288,320,,,,34364,,Spear's Games
,320,,English,2184,34364,,
93,320,,,,161669,,"Mattel, Inc."
288,320,,,,161669,,Spear's Games
,320,,Finnish,2186,161669,,
93,320,,,,148432,,"Mattel, Inc."
288,320,,,,148432,,Spear's Games
,320,,Finnish,2186,148432,,
288,320,,,,280123,,Spear's Games
,320,,French,2187,280123,,
288,320,,,,376847,,Spear's Games
,320,,French,2187,376847,,
288,320,,,,153495,,Spear's Games
,320,,French,2187,153495,,
288,320,,,,268056,,Spear's Games
,320,,English,2184,268056,,
288,320,,,,286346,,Spear's Games
30657,320,,,,286346,,YOHAN
,320,,English,2184,286346,,
,320,,Japanese,2194,286346,,
6189,320,,,,440169,,Cappelen
288,320,,,,440169,,Spear's Games
,320,,Norwegian,2198,440169,,
288,320,,,,161122,,Spear's Games
,320,,German,2188,161122,,
335,320,,,,656541,,Jumbo
288,320,,,,656541,,Spear's Games
,320,,German,2188,656541,,
288,320,,,,66608,,Spear's Games
,320,,German,2188,66608,,
288,320,,,,424823,,Spear's Games
,320,,German,2188,424823,,
288,320,,,,424841,,Spear's Games
,320,,German,2188,424841,,
288,320,,,,427717,,Spear's Games
,320,,German,2188,427717,,
288,320,,,,427718,,Spear's Games
,320,,German,2188,427718,,
288,320,,,,427720,,Spear's Games
,320,,German,2188,427720,,
288,320,,,,427721,,Spear's Games
,320,,German,2188,427721,,
288,320,,,,262201,,Spear's Games
,320,,German,2188,262201,,
288,320,,,,163864,,Spear's Games
,320,,German,2188,163864,,
335,320,,,,182718,,Jumbo
288,320,,,,182718,,Spear's Games
,320,,German,2188,182718,,
288,320,,,,676909,,Spear's Games
,320,,German,2188,676909,,
288,320,,,,73398,,Spear's Games
,320,,German,2188,73398,,
288,320,,,,155854,,Spear's Games
,320,,German,2188,155854,,
288,320,,,,568302,,Spear's Games
,320,,Greek,2189,568302,,
288,320,,,,84401,,Spear's Games
,320,,Hebrew,2190,84401,,
20,320,,,,29554,,Milton Bradley
288,320,,,,29554,,Spear's Games
,320,,Hungarian,2191,29554,,
288,320,,,,31501,,Spear's Games
,320,,Icelandic,2347,31501,,
93,320,,,,33158,,"Mattel, Inc."
288,320,,,,33158,,Spear's Games
,320,,Polish,2199,33158,,
288,320,,,,75841,,Spear's Games
,320,,English,2184,75841,,
288,320,,,,307547,,Spear's Games
,320,,Swedish,2204,307547,,
99,320,,,,593044,,Otto Maier Verlag
288,320,,,,593044,,Spear's Games
,320,,Italian,2193,593044,,
288,320,,,,314352,,Spear's Games
,320,,English,2184,314352,,
288,320,,,,314351,,Spear's Games
,320,,English,2184,314351,,
288,320,,,,290377,,Spear's Games
,320,,English,2184,290377,,
288,320,,,,323955,,Spear's Games
,320,,German,2188,323955,,
12557,320,,,,39070,,Spil hf.
,320,,Icelandic,2347,39070,,
51,320,,,,538276,,Hasbro
30088,320,,,,538276,,Super Impulse
,320,,English,2184,538276,,
93,320,,,,670785,,"Mattel, Inc."
,320,,Swedish,2204,670785,,
8667,320,,,,336019,,SYU Creation
,320,,Japanese,2194,336019,,
45308,320,,,,433705,,Tinderbox Games
,320,,English,2184,433705,,
12656,320,,,,125123,,"Tinderbox Entertainment, LLC"
,320,,English,2184,125123,,
12656,320,,,,80135,,"Tinderbox Entertainment, LLC"
,320,,French,2187,80135,,
12656,320,,,,150160,,"Tinderbox Entertainment, LLC"
,320,,German,2188,150160,,
1052,320,,,,156104,,ToyCo
,320,,Spanish,2203,156104,,
93,320,,,,646237,,"Mattel, Inc."
,320,,Turkish,2349,646237,,
93,320,,,,646238,,"Mattel, Inc."
,320,,Turkish,2349,646238,,
26123,320,,,,166601,,T. R. Urban & Co.
,320,,English,2184,166601,,
51,320,,,,681808,,Hasbro
,320,,English,2184,681808,,
59,320,,,,371665,,Winning Moves Games (USA)
,320,,English,2184,371665,,
59,320,,,,630929,,Winning Moves Games (USA)
,320,,Spanish,2203,630929,,
59,320,,,,116311,,Winning Moves Games (USA)
,320,,English,2184,116311,,
24099,320,,,,371504,,Winning Solutions (WS Game Company)
,320,,English,2184,371504,,
24099,320,,,,624022,,Winning Solutions (WS Game Company)
,320,,English,2184,624022,,
24099,320,,,,254825,,Winning Solutions (WS Game Company)
,320,,English,2184,254825,,
24099,320,,,,316129,,Winning Solutions (WS Game Company)
,320,,English,2184,316129,,
24099,320,,,,608690,,Winning Solutions (WS Game Company)
,320,,English,2184,608690,,
5613,320,,,,105911,,Xalingo Brinquedos
,320,,Portuguese,2200,105911,,
34,321,,,,583153,,Ravensburger
,321,2946,,,583153,Walter Pepperle,
,321,,Danish,2182,583153,,
34,321,,,,134193,,Ravensburger
,321,2946,,,134193,Walter Pepperle,
,321,53973,,,134193,Foto Rhomberg,
,321,,Dutch,2183,134193,,
34,321,,,,31006,,Ravensburger
,321,,English,2184,31006,,
34,321,,,,74716,,Ravensburger
,321,2946,,,74716,Walter Pepperle,
,321,,English,2184,74716,,
34,321,,,,213921,,Ravensburger
,321,2946,,,213921,Walter Pepperle,
,321,,English,2184,213921,,
,321,,French,2187,213921,,
34,321,,,,134191,,Ravensburger
,321,2946,,,134191,Walter Pepperle,
,321,,Finnish,2186,134191,,
,321,,Swedish,2204,134191,,
34,321,,,,134192,,Ravensburger
,321,2946,,,134192,Walter Pepperle,
,321,,French,2187,134192,,
34,321,,,,139185,,Ravensburger
,321,2946,,,139185,Walter Pepperle,
,321,,German,2188,139185,,
34,321,,,,24792,,Ravensburger
,321,2946,,,24792,Walter Pepperle,
,321,,German,2188,24792,,
34,321,,,,26329,,Ravensburger
,321,2946,,,26329,Walter Pepperle,
,321,,German,2188,26329,,
34,321,,,,526360,,Ravensburger
46567,321,,,,526360,,VAKKO
,321,2946,,,526360,Walter Pepperle,
,321,,Korean,2195,526360,,
34,321,,,,30106,,Ravensburger
,321,2946,,,30106,Walter Pepperle,
,321,,Finnish,2186,30106,,
,321,,Norwegian,2198,30106,,
,321,,Swedish,2204,30106,,
34,322,,,,34311,,Ravensburger
,322,11883,,,34311,Franz Vohwinkel,
,322,,Dutch,2183,34311,,
,322,,English,2184,34311,,
,322,,French,2187,34311,,
,322,,German,2188,34311,,
,322,,Italian,2193,34311,,
34,322,,,,61388,,Ravensburger
,322,11883,,,61388,Franz Vohwinkel,
,322,,Dutch,2183,61388,,
,322,,English,2184,61388,,
,322,,French,2187,61388,,
,322,,German,2188,61388,,
,322,,Italian,2193,61388,,
22,323,,,,46663,,Piatnik
,323,28548,,,46663,Simon Roberts,
,323,,German,2188,46663,,
22,323,,,,44017,,Piatnik
,323,28548,,,44017,Simon Roberts,
,323,,German,2188,44017,,
253,324,,,,69754,,Editrice Giochi
,324,,English,2184,69754,,
,324,,French,2187,69754,,
,324,,German,2188,69754,,
,324,,Italian,2193,69754,,
,324,,Spanish,2203,69754,,
3475,327,,,,580280,,Arclight Games
,327,,Japanese,2194,580280,,
13173,327,,,,45828,,Crown Products
,327,,English,2184,45828,,
9068,327,,,,216019,,Broadway Toys LTD
,327,,Chinese,2181,216019,,
4554,327,,,,26957,,MB Spellen
,327,,Dutch,2183,26957,,
4554,327,,,,29272,,MB Spellen
,327,,Dutch,2183,29272,,
253,327,,,,152088,,Editrice Giochi
,327,,Italian,2193,152088,,
5670,327,,,,220420,,Ideal Games
,327,,English,2184,220420,,
51,327,,,,73511,,Hasbro
,327,,English,2184,73511,,
51,327,,,,326274,,Hasbro
,327,,English,2184,326274,,
153,327,,,,277312,,Ideal
,327,,English,2184,277312,,
20,327,,,,25761,,Milton Bradley
,327,,English,2184,25761,,
1905,327,,,,397715,,Spin Master Ltd.
,327,,English,2184,397715,,
,327,,French,2187,397715,,
23762,327,,,,175615,,The Canadian Group
17166,327,,,,175615,,Longshore Limited
,327,,English,2184,175615,,
,327,,French,2187,175615,,
23762,327,,,,204861,,The Canadian Group
,327,,English,2184,204861,,
,327,,French,2187,204861,,
8931,327,,,,32808,,MB Jeux
,327,,French,2187,32808,,
454,327,,,,186683,,Goliath Games
,327,,French,2187,186683,,
454,327,,,,416291,,Goliath Games
,327,,French,2187,416291,,
,327,,Spanish,2203,416291,,
6290,327,,,,150585,,MB Spiele
,327,,German,2188,150585,,
51,327,,,,152566,,Hasbro
,327,,German,2188,152566,,
51,327,,,,293435,,Hasbro
,327,,German,2188,293435,,
6290,327,,,,40551,,MB Spiele
,327,,German,2188,40551,,
4417,327,,,,67081,,Hanayama
,327,,Japanese,2194,67081,,
51,327,,,,130261,,Hasbro
,327,,Greek,2189,130261,,
51,327,,,,571912,,Hasbro
,327,,Italian,2193,571912,,
2721,327,,,,176393,,Kod Kod
,327,,Hebrew,2190,176393,,
20,327,,,,274029,,Milton Bradley
,327,,Hungarian,2191,274029,,
4539,327,,,,160113,,MB Giochi
,327,,Italian,2193,160113,,
8931,327,,,,650385,,MB Jeux
,327,,French,2187,650385,,
20,327,,,,314276,,Milton Bradley
,327,,Greek,2189,314276,,
51,327,,,,135727,,Hasbro
17072,327,,,,135727,,MB spel
,327,,Danish,2182,135727,,
,327,,Finnish,2186,135727,,
,327,,Icelandic,2347,135727,,
,327,,Norwegian,2198,135727,,
,327,,Swedish,2204,135727,,
19208,327,,,,136704,,K.E. Mathiasen A/S
,327,,Danish,2182,136704,,
,327,,English,2184,136704,,
,327,,Finnish,2186,136704,,
,327,,Norwegian,2198,136704,,
,327,,Swedish,2204,136704,,
20,327,,,,138522,,Milton Bradley
,327,,Norwegian,2198,138522,,
22,327,,,,303678,,Piatnik
,327,,Croatian,2656,303678,,
,327,,Czech,2180,303678,,
,327,,Hungarian,2191,303678,,
,327,,Polish,2199,303678,,
,327,,Serbian,2681,303678,,
,327,,Slovak,2206,303678,,
,327,,Slovenian,2207,303678,,
934,327,,,,345049,,Bandai
,327,,Polish,2199,345049,,
9325,327,,,,635575,,Lifestyle Boardgames Ltd
,327,,Russian,2202,635575,,
17039,327,,,,95929,,MB Juegos
,327,,Spanish,2203,95929,,
454,327,,,,252586,,Goliath Games
,327,,Spanish,2203,252586,,
964,327,,,,508662,,Tactic
,327,,Danish,2182,508662,,
,327,,Estonian,2185,508662,,
,327,,Finnish,2186,508662,,
,327,,Icelandic,2347,508662,,
,327,,Latvian,2196,508662,,
,327,,Lithuanian,2197,508662,,
,327,,Norwegian,2198,508662,,
,327,,Polish,2199,508662,,
,327,,Russian,2202,508662,,
,327,,Swedish,2204,508662,,
964,327,,,,609822,,Tactic
,327,,Danish,2182,609822,,
,327,,Estonian,2185,609822,,
,327,,Finnish,2186,609822,,
,327,,Icelandic,2347,609822,,
,327,,Latvian,2196,609822,,
,327,,Lithuanian,2197,609822,,
,327,,Norwegian,2198,609822,,
,327,,Polish,2199,609822,,
,327,,Russian,2202,609822,,
,327,,Swedish,2204,609822,,
20,327,,,,175997,,Milton Bradley
,327,,Turkish,2349,175997,,
45931,327,,,,546144,,Zito! Ώρα για παιχνίδι
,327,,Greek,2189,546144,,
65,328,,,,31627,,Winsome Games
,328,,English,2184,31627,,
65,328,,,,50179,,Winsome Games
,328,3,,,50179,(Uncredited),
,328,,English,2184,50179,,
5,329,,,,31068,,The Avalon Hill Game Co
,329,2652,,,31068,Charles Kibler,
,329,661,,,31068,Neil Zimmerer,
,329,,English,2184,31068,,
26,330,,,,28119,,Games Workshop Ltd.
,330,9163,,,28119,Dave Andrews,
,330,16414,,,28119,Chris Baker,
,330,12428,,,28119,Colin Dixon,
,330,12440,,,28119,Brett Ewins,
,330,,English,2184,28119,,
44217,330,,,,549411,,Rebellion Unplugged
,330,,English,2184,549411,,
31,332,,,,33920,,TM Spiele
,332,11883,,,33920,Franz Vohwinkel,
,332,,German,2188,33920,,
4680,333,,,,513219,,Borras Plana S.A.
,333,,Spanish,2203,513219,,
1935,333,,,,323618,,Carlit
,333,,German,2188,323618,,
1772,333,,,,44129,,Clipper
,333,,Dutch,2183,44129,,
45885,333,,,,513236,,Cromy Rioja S.A. (Cromy)
,333,,Spanish,2203,513236,,
1731,333,,,,513222,,Estrela
,333,,Portuguese,2200,513222,,
51,333,,,,77385,,Hasbro
28,333,,,,77385,,Parker Brothers
,333,,Japanese,2194,77385,,
920,333,,,,513221,,Miro Company
,333,,French,2187,513221,,
920,333,,,,513220,,Miro Company
,333,,French,2187,513220,,
28,333,,,,26658,,Parker Brothers
,333,,English,2184,26658,,
,333,,French,2187,26658,,
28,333,,,,26731,,Parker Brothers
,333,,English,2184,26731,,
28,333,,,,34587,,Parker Brothers
,333,,English,2184,34587,,
28,333,,,,206129,,Parker Brothers
,333,,Finnish,2186,206129,,
28,333,,,,74941,,Parker Brothers
,333,,German,2188,74941,,
28,333,,,,513232,,Parker Brothers
,333,,Italian,2193,513232,,
28,333,,,,459366,,Parker Brothers
,333,,Italian,2193,459366,,
28,333,,,,513216,,Parker Brothers
,333,,Swedish,2204,513216,,
28,333,,,,516484,,Parker Brothers
,333,,German,2188,516484,,
22,333,,,,172067,,Piatnik
59,333,,,,172067,,Winning Moves Games (USA)
,333,,Czech,2180,172067,,
,333,,Hungarian,2191,172067,,
59,333,,,,92397,,Winning Moves Games (USA)
51,333,,,,92397,,Hasbro
,333,,English,2184,92397,,
59,333,,,,175790,,Winning Moves Games (USA)
51,333,,,,175790,,Hasbro
,333,,English,2184,175790,,
59,333,,,,34586,,Winning Moves Games (USA)
,333,,English,2184,34586,,
59,333,,,,34588,,Winning Moves Games (USA)
,333,,English,2184,34588,,
59,333,,,,291994,,Winning Moves Games (USA)
,333,,English,2184,291994,,
26208,333,,,,143584,,Winning Moves Germany
,333,,German,2188,143584,,
59,333,,,,174105,,Winning Moves Games (USA)
,333,,German,2188,174105,,
26208,333,,,,73905,,Winning Moves Germany
,333,,German,2188,73905,,
26208,333,,,,335377,,Winning Moves Germany
,333,,French,2187,335377,,
,333,,German,2188,335377,,
,333,,Italian,2193,335377,,
34108,333,,,,325770,,Winning Moves International Ltd
,333,,English,2184,325770,,
28,334,,,,98228,,Parker Brothers
,334,,Dutch,2183,98228,,
28,334,,,,27392,,Parker Brothers
,334,,English,2184,27392,,
28,334,,,,27299,,Parker Brothers
,334,,English,2184,27299,,
28,334,,,,98229,,Parker Brothers
,334,,French,2187,98229,,
28,334,,,,61223,,Parker Brothers
,334,,German,2188,61223,,
253,334,,,,95012,,Editrice Giochi
,334,,Italian,2193,95012,,
28,334,,,,158416,,Parker Brothers
,334,,Swedish,2204,158416,,
4680,334,,,,234034,,Borras Plana S.A.
,334,,Spanish,2203,234034,,
59,334,,,,370212,,Winning Moves Games (USA)
,334,,English,2184,370212,,
92,335,,,,98421,,3M
,335,,Dutch,2183,98421,,
,335,,English,2184,98421,,
92,335,,,,98422,,3M
,335,,Dutch,2183,98422,,
,335,,German,2188,98422,,
92,335,,,,98420,,3M
,335,,English,2184,98420,,
92,335,,,,46477,,3M
,335,,English,2184,46477,,
92,335,,,,624235,,3M
,335,3,,,624235,(Uncredited),
,335,,English,2184,624235,,
,335,,German,2188,624235,,
92,335,,,,204516,,3M
,335,,English,2184,204516,,
92,335,,,,46478,,3M
,335,,German,2188,46478,,
2456,335,,,,249011,,"The Game Crafter, LLC"
,335,,English,2184,249011,,
92,336,,,,95277,,3M
,336,,English,2184,95277,,
92,336,,,,98447,,3M
