game_id,name,type,year_published,min_players,max_players,min_play_time,max_play_time,min_age,thumbnail
1206,Venture,boardgame,1969,2,6,45,45,10,https://cf.geekdo-images.com/vCeUKjqgm6CgcN1nGVVHpA__thumb/img/wayDYLo0mF3TzFV2res-uV4XpWI=/fit-in/200x150/filters:strip_icc()/pic1319161.jpg
1207,Big Deal,boardgame,2001,2,6,120,120,12,https://cf.geekdo-images.com/VVXVRMl8HaIpURusYkOHUA__thumb/img/g58fchOGUmZlzVFWPORVo1D_rUE=/fit-in/200x150/filters:strip_icc()/pic2083454.jpg
1208,1851: Kentucky & Tennessee,boardgame,1998,3,5,180,180,14,https://cf.geekdo-images.com/OXrGzViMxb3lVunOWfTvTw__thumb/img/09Mydn9W5Hw9m0PX-nKXFB_AalY=/fit-in/200x150/filters:strip_icc()/pic193336.jpg
1209,Pax Britannica: The Colonial Era 1880 to the Great War,boardgame,1985,4,7,300,300,12,https://cf.geekdo-images.com/DbMKVxP7zzLmco5cjV77hg__thumb/img/vOufVZOp9L6RIadSCslAAXmCYqg=/fit-in/200x150/filters:strip_icc()/pic235239.jpg
1210,Cults Across America,boardgame,1998,2,6,180,180,12,https://cf.geekdo-images.com/B10OuNomNOBV4pDc3x85zg__thumb/img/6pBA3q4sdc5opgXjgEK8ncy5fMg=/fit-in/200x150/filters:strip_icc()/pic453845.jpg
1211,Race Through Space,boardgame,1988,2,4,15,15,6,https://cf.geekdo-images.com/ygH4UpMF_dwKG7vQsyjOoA__thumb/img/oAD_1K-L5FCo94Tzrf0g10CRF-4=/fit-in/200x150/filters:strip_icc()/pic1523614.jpg
1212,Nuclear Proliferation,boardgame,1992,2,6,30,30,10,https://cf.geekdo-images.com/VXVoVjAcuX40nVTJpdMUqA__thumb/img/pVkk6anLFc-bzBI2oUz2JWz84_0=/fit-in/200x150/filters:strip_icc()/pic164570.jpg
1213,Nuclear Escalation,boardgame,1983,2,6,30,30,10,https://cf.geekdo-images.com/qoJLCyc3aNoKpBGv93lP_A__thumb/img/k-jefzuep59YuhAf3gWgkpnPMhc=/fit-in/200x150/filters:strip_icc()/pic291064.jpg
1214,Kommando,boardgame,1998,2,2,15,15,9,https://cf.geekdo-images.com/H8jRlfbCMQDQ5Abts1njVQ__thumb/img/kdIiab9FzYlN5OD1e9MrdUrvtM8=/fit-in/200x150/filters:strip_icc()/pic1249865.jpg
1215,Monkey Memory,boardgame,2000,2,9,10,10,5,https://cf.geekdo-images.com/etezW5I1L5qPshHAXa6B1A__thumb/img/vTpQxrUmiRHXZq991iABClDgk4c=/fit-in/200x150/filters:strip_icc()/pic290435.jpg
1216,Mystery Garden,boardgame,1989,2,6,30,30,4,https://cf.geekdo-images.com/A8248IX1OuK4QEHgyxlCuQ__thumb/img/zIUtREBcIwjjXtFfJcb46Z-21N8=/fit-in/200x150/filters:strip_icc()/pic230003.jpg
1217,Secret Labyrinth,boardgame,1998,2,4,30,30,10,https://cf.geekdo-images.com/gKFP_UFRGfhkn0cV7tWdVA__thumb/img/ukbvYCArfoc0qLZhuV_SNtFZtT4=/fit-in/200x150/filters:strip_icc()/pic1463680.jpg
1218,Junior Labyrinth,boardgame,1995,2,4,15,15,5,https://cf.geekdo-images.com/XHcZuH1w1JABVgLNZ5l6Ng__thumb/img/jK1bURwtnaM50hqDc2udlHQJPWw=/fit-in/200x150/filters:strip_icc()/pic697504.jpg
1219,Labyrinth,boardgame,1986,2,4,20,20,8,https://cf.geekdo-images.com/qpL225YNN5iKRPotB7Q7MA__thumb/img/JZR5MVC8xYrboBrYMsZmWtjJTu0=/fit-in/200x150/filters:strip_icc()/pic6173371.jpg
1220,Looping,boardgame,1991,2,6,20,20,6,https://cf.geekdo-images.com/1OrzjQCWR-paT5B3m061mA__thumb/img/kNoghGlHuBZ6gJ4IqqYeAiJz2vQ=/fit-in/200x150/filters:strip_icc()/pic12828.jpg
1221,Crossed Wires,boardgame,1993,2,4,20,20,6,https://cf.geekdo-images.com/8XAzKLzeYTX0Og2TzaA2uQ__thumb/img/bvhBciVByppYquPTdk0ieXLhJKs=/fit-in/200x150/filters:strip_icc()/pic10674.jpg
1223,Fat Cats,boardgame,1993,3,6,20,20,10,https://cf.geekdo-images.com/wM3CIWOToDi1UUVXc0OtTQ__thumb/img/87vNcU-hgnByaTRLGRHx_56IgqI=/fit-in/200x150/filters:strip_icc()/pic291316.jpg
1224,Gods,boardgame,1997,2,4,45,45,10,https://cf.geekdo-images.com/JSGf-kwW64TBaaA-8MZThw__thumb/img/VZgeyAw4gG7lkUoriDx3bDmD_Cg=/fit-in/200x150/filters:strip_icc()/pic1975293.jpg
1225,Quest,boardgame,1984,3,6,50,50,12,https://cf.geekdo-images.com/UTDnQlJjw6pOActxdqT7aQ__thumb/img/TIKihne5y5oy5vSkNxVQ6Q-ZvcM=/fit-in/200x150/filters:strip_icc()/pic6837656.jpg
1226,Babuschka,boardgame,1982,2,4,30,30,8,https://cf.geekdo-images.com/YwM2WKuIH63u2yX28eXrDQ__thumb/img/hwmz2t1YFPqe8OHPYib7TJndNSQ=/fit-in/200x150/filters:strip_icc()/pic3619007.jpg
1227,Stonewall,boardgame,1996,2,4,45,45,8,https://cf.geekdo-images.com/Om8OybR77xenjHDh93zy_Q__thumb/img/52dHGUvpY_ApJ7s8xiMsabt6VPA=/fit-in/200x150/filters:strip_icc()/pic1195029.jpg
1228,Maneuver,boardgame,1979,2,2,45,45,0,https://cf.geekdo-images.com/MgzerApfR5yKKo2h1qYJZQ__thumb/img/1L9j-1nyc1Ff-s4p3ZEADMKF0d8=/fit-in/200x150/filters:strip_icc()/pic519010.jpg
1231,Bandu,boardgame,1987,2,8,15,45,7,https://cf.geekdo-images.com/Jl01kNLgVCusSm3GdMHhSg__thumb/img/uwDP529GcDENI87phFNQXDKM5vg=/fit-in/200x150/filters:strip_icc()/pic2340406.jpg
1232,Saludos Amigos!,boardgame,1996,4,7,30,70,14,https://cf.geekdo-images.com/Cur1Jr4aIFuiUInqYMZWCA__thumb/img/MX0RNrl8QkvbTg1DpTFMysTKImU=/fit-in/200x150/filters:strip_icc()/pic451299.jpg
1233,Facts in Five,boardgame,1964,1,5,30,30,8,https://cf.geekdo-images.com/tRLn7wWfMmGJwKAwgAgF2g__thumb/img/UMZlgGGUYogJWWQe0HTPijFWXl0=/fit-in/200x150/filters:strip_icc()/pic1651611.jpg
1234,Once Upon a Time: The Storytelling Card Game,boardgame,1993,2,6,30,30,8,https://cf.geekdo-images.com/IHYBF2QWcZwlYfH4doj06Q__thumb/img/XkT-0Bj73aLec9BYdqWSqIpIKis=/fit-in/200x150/filters:strip_icc()/pic1494028.jpg
1235,Yellowstone,boardgame,1985,2,4,90,120,8,https://cf.geekdo-images.com/IMvwMbmLgWAgp3m7cLqfNw__thumb/img/hlT0MQRfRhQUnowEANqENF2FmV8=/fit-in/200x150/filters:strip_icc()/pic190411.jpg
1236,So ein Zirkus,boardgame,1998,2,4,10,10,6,https://cf.geekdo-images.com/__6FswM6GGv_KRB8zsMBvQ__thumb/img/S2j8cksxpRwwdPZiN0kvXIocqDc=/fit-in/200x150/filters:strip_icc()/pic11552.jpg
1237,Autoscooter,boardgame,1999,2,8,60,60,10,https://cf.geekdo-images.com/j0bZpYy3e3pTWCra211Gxw__thumb/img/MbVUkg9xjPVgPRuUr_tAINkaJig=/fit-in/200x150/filters:strip_icc()/pic510774.jpg
1238,Schlangennest,boardgame,1995,2,4,20,20,8,https://cf.geekdo-images.com/uGIGK3mULbX9pYckG_6sZA__thumb/img/-fz07LVpUT9X0pr_2trYEBFo668=/fit-in/200x150/filters:strip_icc()/pic364323.jpg
1240,"Right Turn, Left Turn",boardgame,2000,2,8,10,10,6,https://cf.geekdo-images.com/eg1W4jFdEQW8n88VHPeBBQ__thumb/img/Txi8WmO8dVCjQEe6iqladOOgI8Y=/fit-in/200x150/filters:strip_icc()/pic58140.jpg
1241,BattleGrid,boardgame,2001,2,2,45,45,12,https://cf.geekdo-images.com/qrD6-pNXHU1hddU5Y1KOfA__thumb/img/8qMURUZjXAqr3O5RXjNxhoOWqVI=/fit-in/200x150/filters:strip_icc()/pic7444.jpg
1242,Cut and Run,boardgame,1988,3,6,60,60,12,https://cf.geekdo-images.com/6OFwQcOBPLj16JoV5PCR9w__thumb/img/rWOWXmizirdyD2Imf97ESSPGETY=/fit-in/200x150/filters:strip_icc()/pic188821.jpg
1243,Split Second,boardgame,1992,3,6,30,30,10,https://cf.geekdo-images.com/uTUOVFG0-scBcm7VQ8DsRA__thumb/img/aOABCY9Nlk9fvFh0m5nbpsLdoWI=/fit-in/200x150/filters:strip_icc()/pic9292.jpg
1244,Meander,boardgame,2001,2,2,20,20,8,https://cf.geekdo-images.com/G4C6xhHTky0KLl9h4iYfGQ__thumb/img/HLDma-MEDBaaDsUtLTJU8_Mf6A0=/fit-in/200x150/filters:strip_icc()/pic7319577.jpg
1245,Isis & Osiris,boardgame,2001,2,4,10,20,7,https://cf.geekdo-images.com/eMiKA_1zqSZ9B55jitsMaA__thumb/img/mxEquxd3t-nUWTrJKxkAVHg4dPs=/fit-in/200x150/filters:strip_icc()/pic296563.jpg
1246,Insecta,boardgame,1992,1,7,90,300,12,https://cf.geekdo-images.com/0sqR2uC4P8l1z7Nz13HkHw__thumb/img/6zJtJ_8K3wyVnhX6nmiGqn14pbM=/fit-in/200x150/filters:strip_icc()/pic315948.jpg
1247,Gangland!,boardgame,1996,3,8,60,60,12,https://cf.geekdo-images.com/ucqC4iL0SLfqgMBKQnXF9g__thumb/img/94r0lbJHvuk0qNwSew61yGua8Vg=/fit-in/200x150/filters:strip_icc()/pic231824.jpg
1249,Safari Jack,boardgame,1998,2,4,30,30,10,https://cf.geekdo-images.com/Vo8YwyalmIW0OZ9yOL5fDg__thumb/img/xVc0DkXK_p5lHq47a2LJrOnoYMA=/fit-in/200x150/filters:strip_icc()/pic786129.jpg
1250,Hacker,boardgame,1992,2,6,120,120,14,https://cf.geekdo-images.com/t91kr2DyTh27d3dZnq8Idg__thumb/img/5GGIb29-19CLCtK1bGdpjP9YJSQ=/fit-in/200x150/filters:strip_icc()/pic75920.jpg
1251,New World,boardgame,1990,2,6,240,240,12,https://cf.geekdo-images.com/tkTWYArNS4MHI8IldHF_oA__thumb/img/fuwkx9vM1aQZl3CGNEXMc9ioe40=/fit-in/200x150/filters:strip_icc()/pic264935.jpg
1252,Pyramidis,boardgame,1988,2,4,30,30,12,https://cf.geekdo-images.com/bXH69JqGRWGePdjH80HigA__thumb/img/7KEyJsOvchd_SAovdsIbita5B3A=/fit-in/200x150/filters:strip_icc()/pic160895.jpg
1253,Limits,boardgame,2001,2,6,45,45,8,https://cf.geekdo-images.com/7FJGgwCaff0C1SFf8yGu-g__thumb/img/waDx9b8XjA_HzMvxar0mGIegZ5E=/fit-in/200x150/filters:strip_icc()/pic184047.jpg
1254,Crack the Case,boardgame,1993,2,8,60,60,12,https://cf.geekdo-images.com/nrzP23haVZyiyvGifPczVg__thumb/img/RPG8Lx7F6BYZITvntEu_YXHChSg=/fit-in/200x150/filters:strip_icc()/pic1547894.jpg
1255,Vegas,boardgame,1996,2,4,60,60,12,https://cf.geekdo-images.com/tfzjLT9GTuHA4Xzceg0uVw__thumb/img/tNdixfK-jKZk_xEng4htvyLLFDE=/fit-in/200x150/filters:strip_icc()/pic5243642.jpg
1256,Star Wars Episode I: Customizable Card Game,boardgame,1999,2,4,45,45,8,https://cf.geekdo-images.com/FTjuBylY1TM8tfeQwhvXXQ__thumb/img/zfStSHF9L3N9KmSd2j73LyNLJa0=/fit-in/200x150/filters:strip_icc()/pic663949.jpg
1257,Starbase Jeff,boardgame,1998,2,4,30,60,10,https://cf.geekdo-images.com/v9WctYvJYcF_b2Y9qWeJAA__thumb/img/LLEAT_CG4rkSkmQk8sNx8msD5Rg=/fit-in/200x150/filters:strip_icc()/pic463843.jpg
1258,Phase 10,boardgame,1982,2,6,45,45,8,https://cf.geekdo-images.com/jvHGs95ShI8VEhDBdxKs6w__thumb/img/mjMr9BgjDUiz1ITatBLPOMe-QOw=/fit-in/200x150/filters:strip_icc()/pic7621070.png
1259,Pivot,boardgame,1998,2,8,30,30,10,https://cf.geekdo-images.com/5SZp5g_nN_hJ33_pN3xxkA__thumb/img/Rp1cqHrGGIFoGAOIvfwx0Mi5IXE=/fit-in/200x150/filters:strip_icc()/pic48646.jpg
1260,Rook,boardgame,1906,2,6,45,45,8,https://cf.geekdo-images.com/lKJgntNaJAa8A7QStjRvzA__thumb/img/e6VbhPlXJgY86AMG-NsuS6zC-fw=/fit-in/200x150/filters:strip_icc()/pic394433.jpg
1261,Medina,boardgame,2001,3,4,60,60,10,https://cf.geekdo-images.com/-jyGarDLb4vX2uiffkKLag__thumb/img/-4QmqonK07LZYwp2Q4Q8-H2weWI=/fit-in/200x150/filters:strip_icc()/pic580033.jpg
1262,Axis & Allies: Pacific,boardgame,2001,2,3,240,240,12,https://cf.geekdo-images.com/r_-Sf5zie2BwIVKFgd_EIw__thumb/img/N3ie91eb2dv5fcwU74KRLqnIMW4=/fit-in/200x150/filters:strip_icc()/pic185485.jpg
1263,Knights,boardgame,2000,2,6,30,30,8,https://cf.geekdo-images.com/A0Tcs8QgC2Hho2v6kTZhbg__thumb/img/Wb1iSHQAG_7szT5RdlUeEeBrNEM=/fit-in/200x150/filters:strip_icc()/pic65202.jpg
1264,Der Schattendieb,boardgame,2001,3,7,30,30,8,https://cf.geekdo-images.com/rhkF5t4cLwnpIOoTx3Rtxg__thumb/img/iMRWTPw7TGPqxcQoDH1o5dk71Lw=/fit-in/200x150/filters:strip_icc()/pic27496.jpg
1265,Mystery Rummy: Jekyll & Hyde,boardgame,2001,2,2,45,45,10,https://cf.geekdo-images.com/egnaIYGMGkD3htjX1tKvWA__thumb/img/KHAr5sNHJe8h1I19ZBG2GPmb_xU=/fit-in/200x150/filters:strip_icc()/pic140031.jpg
1267,Polar Dare!,boardgame,1991,2,4,30,30,6,https://cf.geekdo-images.com/M6oIWl1h0BfZvBr6EVpCaw__thumb/img/UGpiwfRwBO9Sl_GphxpAWyvYbag=/fit-in/200x150/filters:strip_icc()/pic1234876.jpg
1268,What's That on My Head?,boardgame,1963,3,6,60,60,0,https://cf.geekdo-images.com/Swq501r5ifUHqnWe3mKGcQ__thumb/img/LU85gz0kE4wcthAdXAD7hViPoDM=/fit-in/200x150/filters:strip_icc()/pic987648.jpg
1269,Skip-Bo,boardgame,1967,2,6,20,20,8,https://cf.geekdo-images.com/K747P83EEOELWmajg3gdIA__thumb/img/BT0zaH0K4y1vu7H0U9zpEFgY55U=/fit-in/200x150/filters:strip_icc()/pic5134553.jpg
1270,Star Wars Customizable Card Game,boardgame,1995,2,2,60,60,9,https://cf.geekdo-images.com/rqqwPQg_-PcE8YUAe0s71Q__thumb/img/A-gCSpPUSpe3aOGV-bhfuWnt3t0=/fit-in/200x150/filters:strip_icc()/pic3456072.jpg
1271,Volltreffer,boardgame,1999,3,5,30,30,10,https://cf.geekdo-images.com/zyFhXJdJHtGAYtSOv5ZCyA__thumb/img/NVcz2MwqhUNvecDKHi1grCgPdPE=/fit-in/200x150/filters:strip_icc()/pic295896.jpg
1274,Cue Me!,boardgame,1989,3,8,60,60,0,https://cf.geekdo-images.com/qJdWP5yOG00j2eum5xoQrg__thumb/img/15ymIZCnevpTXUs5IfAu1H_bNBw=/fit-in/200x150/filters:strip_icc()/pic785159.jpg
1275,221B Baker Street: The Master Detective Game,boardgame,1975,2,6,90,90,10,https://cf.geekdo-images.com/gQmGtlaUCX59aJa8QxAQKg__thumb/img/vxvUxzayVXhjw6WmUK4eb7rTU_M=/fit-in/200x150/filters:strip_icc()/pic7291009.png
1277,Fish & Chips,boardgame,1978,1,4,30,30,8,https://cf.geekdo-images.com/ijD8ufQmU5HZqe9TgGNY9A__thumb/img/bXEuItZ6Fp17-y4jz5k6iaENiRU=/fit-in/200x150/filters:strip_icc()/pic85870.jpg
1278,Dutch InterCity,boardgame,1999,2,6,45,45,12,https://cf.geekdo-images.com/mkqZ_ZLOOKh-u1ht6d4CkA__thumb/img/dZzvNswD6VjzOrqftrUeEgpqCVo=/fit-in/200x150/filters:strip_icc()/pic7780116.png
1288,Jitters,boardgame,1986,1,99,30,30,10,https://cf.geekdo-images.com/iApnvAorsx_ELHYJmk-Hrw__thumb/img/HETAC9MEaa30wOMg0opMKmLJvPE=/fit-in/200x150/filters:strip_icc()/pic1636047.jpg
1289,All The King's Men,boardgame,1970,2,2,30,30,8,https://cf.geekdo-images.com/Cx-SIv2LYNRfSPRtgIsgzQ__thumb/img/nw3rH2LWgOnV51-QtecW-GrEQR4=/fit-in/200x150/filters:strip_icc()/pic4833147.jpg
1290,Shifti,boardgame,1977,2,4,30,30,8,https://cf.geekdo-images.com/sSej1HdNq06mV0MJx8Atfw__thumb/img/hLi3VFii6GLhDvTnaFzMjM9Oc_g=/fit-in/200x150/filters:strip_icc()/pic326256.jpg
1291,Input,boardgame,1984,2,2,20,20,10,https://cf.geekdo-images.com/fG8h2re2JBTrGyqOkc2Exw__thumb/img/twFwc_UcUkavSc2I7LcjRf0x3S0=/fit-in/200x150/filters:strip_icc()/pic409904.jpg
1292,Octet,boardgame,1999,2,6,30,30,10,https://cf.geekdo-images.com/5ko3uoTmO3S2_ky1gXG1rA__thumb/img/dyto74LnZGUvi_Dvi3hRyE2Mkj0=/fit-in/200x150/filters:strip_icc()/pic106017.jpg
1293,Boggle,boardgame,1972,1,8,10,10,8,https://cf.geekdo-images.com/dsI6-jUj8mzOuC6gL4e42w__thumb/img/YEc1l4n4HKd5_L1s1yTsqHyLjSw=/fit-in/200x150/filters:strip_icc()/pic7024967.jpg
1294,Clue,boardgame,1949,2,6,45,45,8,https://cf.geekdo-images.com/wNcbhLJGGjakYjjm1gV_kQ__thumb/img/yaeAeMVffkAZEjgYs0DvT4Zk2z0=/fit-in/200x150/filters:strip_icc()/pic7563466.png
1295,Pente,boardgame,1977,2,4,30,30,8,https://cf.geekdo-images.com/2aehMgvcnEh8TR-4kpAmyw__thumb/img/rdBwaswpZtKu4rmOu5-r5ZY2u_E=/fit-in/200x150/filters:strip_icc()/pic1476333.jpg
1297,Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition,boardgame,1997,2,4,90,90,12,https://cf.geekdo-images.com/Al8dgYEPJ0IuxODvTep6WQ__thumb/img/LVozXvmEsiTshAmoRqU2Nd_bm9s=/fit-in/200x150/filters:strip_icc()/pic7645832.jpg
1298,Monopoly: Star Wars,boardgame,1997,2,8,90,90,8,https://cf.geekdo-images.com/1681hSRa_LVRj1mCSW61CA__thumb/img/BFup64dQGRDwcNT-Apuql5VNbts=/fit-in/200x150/filters:strip_icc()/pic84546.jpg
1299,Trivial Pursuit: Genus IV,boardgame,1996,2,6,90,90,15,https://cf.geekdo-images.com/VDUrF0mWpaOFJMwK9tKRpg__thumb/img/TRuR0uo8y3DEl-Ibl5f0KcPbHGc=/fit-in/200x150/filters:strip_icc()/pic147621.jpg
1300,Im Zeichen des Kreuzes,boardgame,2001,2,5,90,90,10,https://cf.geekdo-images.com/kNJ1PFjXB3z3iFN_W5SoiA__thumb/img/VtYQWPCP_fe9Sr7ISLJZV3ut-bA=/fit-in/200x150/filters:strip_icc()/pic87928.jpg
1301,Netrunner,boardgame,1996,2,2,45,45,10,https://cf.geekdo-images.com/Xv_C5PpqX8kDwU-8iktmgQ__thumb/img/cmWb4qmyF5aLkAmrj7fhe77ODlo=/fit-in/200x150/filters:strip_icc()/pic92015.jpg
1302,Cosmic Wimpout,boardgame,1975,2,7,20,20,7,https://cf.geekdo-images.com/OXHFFkDda0h7bw9Qa3hczw__thumb/img/y0CruyVRnIL_45noVVfV2MYLioM=/fit-in/200x150/filters:strip_icc()/pic247006.jpg
1303,The Squirrel Game,boardgame,1987,2,4,20,20,5,https://cf.geekdo-images.com/b8p_d-aqYfqRg06AMDvPQg__thumb/img/ZozAe_F6m-QmFpmVtvSxKZGaDCY=/fit-in/200x150/filters:strip_icc()/pic311030.jpg
1304,Credo!: the Game of Dueling Dogmas,boardgame,1993,2,5,60,60,12,https://cf.geekdo-images.com/K8N_FaDCUn6VT43pb7Q7Nw__thumb/img/bAS_ZPOModDvP95sa4zWnNI4oSA=/fit-in/200x150/filters:strip_icc()/pic81141.jpg
1305,Ulysses,boardgame,2001,3,5,45,45,8,https://cf.geekdo-images.com/TNL_IOAuLPDtEYW5umisrw__thumb/img/3-yZEMbhDHott3BH7RL_D_sdN14=/fit-in/200x150/filters:strip_icc()/pic1481155.jpg
1306,Krakatoa,boardgame,1983,2,4,45,45,8,https://cf.geekdo-images.com/EmqqPT77aQ1rDbhs_ad_Ug__thumb/img/fygt1mwNo-DdiYelgOBmZIO_eKo=/fit-in/200x150/filters:strip_icc()/pic2570941.jpg
1307,Haunted Castle,boardgame,1999,2,4,10,10,5,https://cf.geekdo-images.com/x2D-150Vgar2CwqpfQEdlA__thumb/img/eI15vGDOsBQXbVsGFsdtvfMRRag=/fit-in/200x150/filters:strip_icc()/pic492670.jpg
1308,Confusion,boardgame,2000,2,5,20,20,10,https://cf.geekdo-images.com/9jfbTpNLPxeI7i2L-6GdWA__thumb/img/fRB_hY2TQjwcQErg09PwrivrAkk=/fit-in/200x150/filters:strip_icc()/pic296414.jpg
1309,Die Magier von Pangea,boardgame,2001,2,4,60,60,10,https://cf.geekdo-images.com/v1T11bxQ2LcQ2aG796l1lw__thumb/img/HiuXb7i2GAHtcljDUj4FQ0lcZMY=/fit-in/200x150/filters:strip_icc()/pic194007.jpg
1310,Auf Achse: Das Kartenspiel,boardgame,1995,2,5,30,30,8,https://cf.geekdo-images.com/YRrbIfiXv8QntI5gG8ziCw__thumb/img/htkjR6laMOZiDaKXqADzI4wqbQ0=/fit-in/200x150/filters:strip_icc()/pic182253.jpg
1312,Nur Peanuts!,boardgame,2001,2,6,45,45,8,https://cf.geekdo-images.com/uHnp5i40Q_KFv58SHnNZ6w__thumb/img/35lHbkvvb8xjS7QpOvZCHHG3048=/fit-in/200x150/filters:strip_icc()/pic214024.jpg
1313,1826: Railroading in France and Belgium from 1826,boardgame,2000,2,6,210,210,14,https://cf.geekdo-images.com/Ui81G3K_velgFBuGImNFCw__thumb/img/v8RagWN0VeY2EqRLPN_ARvVG1sM=/fit-in/200x150/filters:strip_icc()/pic784601.jpg
1314,Warhamster Rally,boardgame,2001,3,5,45,45,8,https://cf.geekdo-images.com/g37B9nHICpfUVHwYgI0X_Q__thumb/img/oKpL_tqP7lW23nxHat9osqVXvn0=/fit-in/200x150/filters:strip_icc()/pic72234.jpg
1315,Africa,boardgame,2001,2,5,60,60,10,https://cf.geekdo-images.com/dosYllTyuHcuajHuQqziTw__thumb/img/8R9IFiCGNLQoyHxeVLw-FAS11fw=/fit-in/200x150/filters:strip_icc()/pic9530.jpg
1316,Plem Plem,boardgame,1996,3,7,60,60,8,https://cf.geekdo-images.com/SZ5x_t1ad6sJk1RIMBSqvQ__thumb/img/MVK0-rQKIqRbPVvPMKyUMKci2lA=/fit-in/200x150/filters:strip_icc()/pic283229.jpg
1317,Auf falscher Fährte,boardgame,2001,3,4,30,30,10,https://cf.geekdo-images.com/-QJ05j7kkbVvDqTfOefdbw__thumb/img/zotz5pCudSWPcrI0dkO1BMP3K30=/fit-in/200x150/filters:strip_icc()/pic7198921.jpg
1318,Blackrock Castle,boardgame,2001,2,4,45,45,8,https://cf.geekdo-images.com/9m3yrmridBJoywkqc-jALw__thumb/img/uDDOFlx2AKa5SgYSPPX4qqh78Ac=/fit-in/200x150/filters:strip_icc()/pic93617.jpg
1319,Magic Hill,boardgame,2001,2,5,30,30,8,https://cf.geekdo-images.com/By7A9wQf4eagWGikQE17nw__thumb/img/lYyxgMnvOUSFEaIk0OQqiUcDU4k=/fit-in/200x150/filters:strip_icc()/pic320862.jpg
1320,The Dog's Meow,boardgame,2001,2,6,10,10,6,https://cf.geekdo-images.com/DJan_wxuDHgnidW-lrd86A__thumb/img/SD2DDf1gMpN5T4QKTLfN3BDgiBk=/fit-in/200x150/filters:strip_icc()/pic953148.jpg
1321,Catch the Match,boardgame,1995,2,8,15,15,5,https://cf.geekdo-images.com/tLJoZbbn6l_8RzFbm0OzcA__thumb/img/FOuaKuBUWDGdt-PqPpX29xK4NZ0=/fit-in/200x150/filters:strip_icc()/pic63092.jpg
1322,Chip-Chip Hurra!,boardgame,1999,2,4,20,30,6,https://cf.geekdo-images.com/g53ba6bUq57H1wi7PE1Xew__thumb/img/BiakBB7Hu7szu8lKyE3zIPpcrXI=/fit-in/200x150/filters:strip_icc()/pic270023.jpg
1323,Cry Havoc,boardgame,1981,2,6,120,240,12,https://cf.geekdo-images.com/PUCK-P16gb6Fzx-SfK0Y1Q__thumb/img/c9TDRXn40eObYtJknRJYAtI5vbg=/fit-in/200x150/filters:strip_icc()/pic361350.jpg
1324,Café International: Das Kartenspiel,boardgame,2001,2,5,45,45,10,https://cf.geekdo-images.com/n7oWvSj3eKw739nHvAxcxQ__thumb/img/aJyK6SBNdO9veZRcOfnFAEWCCYg=/fit-in/200x150/filters:strip_icc()/pic178354.jpg
1325,Wild Pirates,boardgame,1989,3,5,30,45,8,https://cf.geekdo-images.com/FAwed9kunZ3NlWeVbpAklA__thumb/img/ReisTcS8I2npgNs9aj7QNPc6pVY=/fit-in/200x150/filters:strip_icc()/pic1081407.jpg
1326,MacGregor,boardgame,1998,2,4,30,30,8,https://cf.geekdo-images.com/4nMDWCY2U2tn_oL637s3Ug__thumb/img/2UOftKNxv4T7J9bUZatxJL-W7lk=/fit-in/200x150/filters:strip_icc()/pic17508.jpg
1328,Contra,boardgame,2001,2,2,30,30,10,https://cf.geekdo-images.com/A95Lv0JxopZq-Wv8-rIlrg__thumb/img/mh5bymVbi3R16hX62TSz9qAKMJg=/fit-in/200x150/filters:strip_icc()/pic98689.jpg
1329,Hyle,boardgame,1979,2,2,45,45,10,https://cf.geekdo-images.com/6k16R7jRJCxEBmQWFlFJ2w__thumb/img/ZuL70Mg5JgSqWTE96b_ZgDSMCss=/fit-in/200x150/filters:strip_icc()/pic6931785.jpg
1330,Savannah Café,boardgame,2001,2,4,20,20,7,https://cf.geekdo-images.com/4ozcnWllwCSlb-PBQQGxNw__thumb/img/vHn2aQMObTyFh2YdP_4HigqZJcU=/fit-in/200x150/filters:strip_icc()/pic3300329.jpg
1331,Showdown Yahtzee,boardgame,1991,2,4,30,30,8,https://cf.geekdo-images.com/8PP7YByPbhJVah6ycUjnmw__thumb/img/fl20eknLWCU7GrrMpeCh9t_Rdi8=/fit-in/200x150/filters:strip_icc()/pic268016.jpg
1332,Ancient Empires,boardgame,1998,4,7,360,360,12,https://cf.geekdo-images.com/15iR7EkdIBd9af5fCaiYMQ__thumb/img/GQEF9Q-D6JITIKOF8YRZD9nnT-Y=/fit-in/200x150/filters:strip_icc()/pic3019.jpg
1333,Boom-O,boardgame,2000,2,6,20,20,7,https://cf.geekdo-images.com/lSIz7HfNpWVu8rCbybgAfQ__thumb/img/NxKTd-YAftrpFuRF1YyGA3facW4=/fit-in/200x150/filters:strip_icc()/pic186255.jpg
1334,Entdecker: Exploring New Horizons,boardgame,2001,2,4,90,90,10,https://cf.geekdo-images.com/CbZfZ45j52YzOr8LMAFbAw__thumb/img/9ag51oTXuH52ldmjj87tExTY0Ho=/fit-in/200x150/filters:strip_icc()/pic174422.jpg
1335,Gnadenlos!,boardgame,2001,3,4,45,45,10,https://cf.geekdo-images.com/rQ6ZiYTxVsJgqA5alrohaQ__thumb/img/s-ydVE2Js0EI7szUdvzFZrHdY4c=/fit-in/200x150/filters:strip_icc()/pic4861330.jpg
