game_id,rank_type,rank,best_num_players,not_recommended_num_players,language_dependency,avg_rating,avg_bayes_rating,users_rated,avg_weight,total_owners,updated_at
6611,boardgame,15947,2,1,Extensive use of text - massive conversion needed to be playable,6.37302,5.52368,63,2.6667,132,2024-01-28 10:15:53
6611,wargames,3125,2,1,Extensive use of text - massive conversion needed to be playable,6.37302,5.52368,63,2.6667,132,2024-01-28 10:15:53
6612,boardgame,Not Ranked,0,0,Unknown,2.2,0,10,0,32,2024-01-28 10:15:53
6613,boardgame,3538,2,2+,Extensive use of text - massive conversion needed to be playable,7.9071,5.8906,438,4.09,1186,2024-01-28 10:15:53
6613,wargames,183,2,2+,Extensive use of text - massive conversion needed to be playable,7.9071,5.8906,438,4.09,1186,2024-01-28 10:15:53
6614,boardgame,25266,3,1,Moderate in-game text - needs crib sheet or paste ups,5.1581,5.44371,283,2.0625,445,2024-01-28 10:15:53
6614,familygames,2993,3,1,Moderate in-game text - needs crib sheet or paste ups,5.1581,5.44371,283,2.0625,445,2024-01-28 10:15:53
6615,boardgame,16312,2,1,Moderate in-game text - needs crib sheet or paste ups,6.156,5.52189,75,2.4545,280,2024-01-28 10:15:53
6615,wargames,3111,2,1,Moderate in-game text - needs crib sheet or paste ups,6.156,5.52189,75,2.4545,280,2024-01-28 10:15:53
6616,boardgame,Not Ranked,0,0,Unknown,1,0,2,0,6,2024-01-28 10:15:53
6617,boardgame,10484,4,1,Unknown,6.18103,5.56334,261,1.1429,621,2024-01-28 10:15:53
6617,childrensgames,389,4,1,Unknown,6.18103,5.56334,261,1.1429,621,2024-01-28 10:15:53
6618,boardgame,Not Ranked,0,0,Unknown,6,0,2,0,5,2024-01-28 10:15:53
6618,childrensgames,Not Ranked,0,0,Unknown,6,0,2,0,5,2024-01-28 10:15:53
6619,boardgame,Not Ranked,4,1,Unknown,5.18182,0,11,3,33,2024-01-28 10:15:53
6620,boardgame,22753,0,0,Unknown,5.23256,5.49237,43,1.3333,89,2024-01-28 10:15:53
6621,boardgame,19616,2,1,Moderate in-game text - needs crib sheet or paste ups,6.11667,5.5082,30,2.375,212,2024-01-28 10:15:53
6621,wargames,3653,2,1,Moderate in-game text - needs crib sheet or paste ups,6.11667,5.5082,30,2.375,212,2024-01-28 10:15:53
6622,boardgame,Not Ranked,0,0,Unknown,4,0,3,1,19,2024-01-28 10:15:53
6623,boardgame,Not Ranked,0,0,Unknown,5,0,7,0,33,2024-01-28 10:15:53
6624,boardgame,Not Ranked,0,0,Unknown,5,0,1,0,2,2024-01-28 10:15:53
6625,boardgame,15866,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.87073,5.52405,41,3.2222,133,2024-01-28 10:15:53
6625,wargames,2900,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.87073,5.52405,41,3.2222,133,2024-01-28 10:15:53
6626,boardgame,Not Ranked,0,0,Unknown,5.47826,0,23,1.5,61,2024-01-28 10:15:53
6627,boardgame,8334,3,5,No necessary in-game text,5.97465,5.59889,533,1.5352,567,2024-01-28 10:15:53
6627,familygames,2007,3,5,No necessary in-game text,5.97465,5.59889,533,1.5352,567,2024-01-28 10:15:53
6628,boardgame,Not Ranked,0,0,Unknown,0,0,0,0,11,2024-01-28 10:15:53
6629,boardgame,Not Ranked,0,0,Unknown,4.31862,0,8,0,18,2024-01-28 10:15:53
6630,boardgame,22547,2,2+,Unknown,5.27275,5.49384,40,1,95,2024-01-28 10:15:53
6631,boardgame,Not Ranked,0,0,Unknown,5.85714,0,14,1,41,2024-01-28 10:15:53
6632,boardgame,Not Ranked,0,0,Unknown,4.35857,0,7,1,31,2024-01-28 10:15:53
6632,childrensgames,Not Ranked,0,0,Unknown,4.35857,0,7,1,31,2024-01-28 10:15:53
6633,boardgame,Not Ranked,0,0,Unknown,4.5,0,2,0,12,2024-01-28 10:15:53
6633,childrensgames,Not Ranked,0,0,Unknown,4.5,0,2,0,12,2024-01-28 10:15:53
6634,boardgame,Not Ranked,0,0,Unknown,5.03846,0,13,0,31,2024-01-28 10:15:53
6634,abstracts,Not Ranked,0,0,Unknown,5.03846,0,13,0,31,2024-01-28 10:15:53
6635,boardgame,Not Ranked,0,0,Unknown,4.83333,0,15,0,68,2024-01-28 10:15:53
6638,boardgame,13229,8,1,Moderate in-game text - needs crib sheet or paste ups,6.80145,5.53817,69,2.4545,209,2024-01-28 10:15:53
6638,wargames,2362,8,1,Moderate in-game text - needs crib sheet or paste ups,6.80145,5.53817,69,2.4545,209,2024-01-28 10:15:53
6639,boardgame,Not Ranked,2,1,Moderate in-game text - needs crib sheet or paste ups,5.64286,0,14,3.3333,35,2024-01-28 10:15:53
6639,wargames,Not Ranked,2,1,Moderate in-game text - needs crib sheet or paste ups,5.64286,0,14,3.3333,35,2024-01-28 10:15:53
6640,boardgame,Not Ranked,6,1,Unknown,6,0,2,1,22,2024-01-28 10:15:53
6641,boardgame,9272,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.99677,5.58138,124,3.05,412,2024-01-28 10:15:53
6641,wargames,1346,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.99677,5.58138,124,3.05,412,2024-01-28 10:15:53
6642,boardgame,7302,2,1,Unplayable in another language,6.85422,5.62662,225,3.1,724,2024-01-28 10:15:53
6642,wargames,1051,2,1,Unplayable in another language,6.85422,5.62662,225,3.1,724,2024-01-28 10:15:53
6643,boardgame,Not Ranked,0,0,Unknown,6.775,0,20,0,40,2024-01-28 10:15:53
6644,boardgame,11495,2,1,Some necessary text - easily memorized or small crib sheet,5.80187,5.552,588,1.38,1269,2024-01-28 10:15:53
6644,familygames,2324,2,1,Some necessary text - easily memorized or small crib sheet,5.80187,5.552,588,1.38,1269,2024-01-28 10:15:53
6645,boardgame,Not Ranked,0,0,Unknown,4,0,1,0,2,2024-01-28 10:15:53
6646,boardgame,8388,4,2,No necessary in-game text,6.2597,5.59793,331,3.0606,761,2024-01-28 10:15:53
6646,wargames,1806,4,2,No necessary in-game text,6.2597,5.59793,331,3.0606,761,2024-01-28 10:15:53
6646,strategygames,2337,4,2,No necessary in-game text,6.2597,5.59793,331,3.0606,761,2024-01-28 10:15:53
6647,boardgame,22147,1,6+,Some necessary text - easily memorized or small crib sheet,5.38738,5.49624,103,2.5833,276,2024-01-28 10:15:53
6649,boardgame,Not Ranked,4,2,Unknown,5.1625,0,16,2,77,2024-01-28 10:15:53
6650,boardgame,Not Ranked,2,1,Unknown,6,0,12,1.5,31,2024-01-28 10:15:53
6650,abstracts,Not Ranked,2,1,Unknown,6,0,12,1.5,31,2024-01-28 10:15:53
6651,boardgame,Not Ranked,0,0,Unknown,6.75,0,8,0,10,2024-01-28 10:15:53
6652,boardgame,Not Ranked,0,0,Unknown,4.52381,0,21,1,38,2024-01-28 10:15:53
6653,boardgame,14360,4,1,Extensive use of text - massive conversion needed to be playable,5.79447,5.53123,409,2.1053,737,2024-01-28 10:15:53
6653,thematic,1344,4,1,Extensive use of text - massive conversion needed to be playable,5.79447,5.53123,409,2.1053,737,2024-01-28 10:15:53
6653,familygames,2598,4,1,Extensive use of text - massive conversion needed to be playable,5.79447,5.53123,409,2.1053,737,2024-01-28 10:15:53
6657,boardgame,6038,5,1,Unplayable in another language,6.12443,5.67677,811,1.2545,1589,2024-01-28 10:15:53
6657,partygames,432,5,1,Unplayable in another language,6.12443,5.67677,811,1.2545,1589,2024-01-28 10:15:53
6658,boardgame,Not Ranked,0,0,Unknown,6.75,0,4,4,5,2024-01-28 10:15:53
6658,wargames,Not Ranked,0,0,Unknown,6.75,0,4,4,5,2024-01-28 10:15:53
6659,boardgame,24755,0,0,Unknown,4.15298,5.46676,50,1.1667,148,2024-01-28 10:15:53
6660,boardgame,18824,3,1,Unknown,5.73591,5.51131,110,1.8333,293,2024-01-28 10:15:53
6660,abstracts,957,3,1,Unknown,5.73591,5.51131,110,1.8333,293,2024-01-28 10:15:53
6661,boardgame,23299,1,1,No necessary in-game text,4.89744,5.48803,39,2,169,2024-01-28 10:15:53
6661,abstracts,1261,1,1,No necessary in-game text,4.89744,5.48803,39,2,169,2024-01-28 10:15:53
6662,boardgame,Not Ranked,2,1,Unknown,6.16667,0,6,0,24,2024-01-28 10:15:53
6662,wargames,Not Ranked,2,1,Unknown,6.16667,0,6,0,24,2024-01-28 10:15:53
6663,boardgame,4530,3,6,Some necessary text - easily memorized or small crib sheet,6.91652,5.77849,549,2.7636,1013,2024-01-28 10:15:53
6663,strategygames,1736,3,6,Some necessary text - easily memorized or small crib sheet,6.91652,5.77849,549,2.7636,1013,2024-01-28 10:15:53
6664,boardgame,Not Ranked,0,0,Unknown,6,0,1,3,3,2024-01-28 10:15:53
6665,boardgame,20783,4,1,Unknown,5.71837,5.50315,49,1.8571,126,2024-01-28 10:15:53
6667,boardgame,Not Ranked,0,0,Unknown,4.57895,0,19,2,66,2024-01-28 10:15:53
6667,abstracts,Not Ranked,0,0,Unknown,4.57895,0,19,2,66,2024-01-28 10:15:53
6668,boardgame,25522,1,1,Some necessary text - easily memorized or small crib sheet,3.69453,5.40274,117,1.3636,237,2024-01-28 10:15:53
6669,boardgame,Not Ranked,0,0,Unknown,4,0,4,0,18,2024-01-28 10:15:53
6669,childrensgames,Not Ranked,0,0,Unknown,4,0,4,0,18,2024-01-28 10:15:53
6670,boardgame,Not Ranked,0,0,Unknown,6.33333,0,3,1,14,2024-01-28 10:15:53
6671,boardgame,Not Ranked,0,0,Unknown,4.32222,0,9,0,55,2024-01-28 10:15:53
6672,boardgame,15722,0,0,Moderate in-game text - needs crib sheet or paste ups,7.07432,5.52466,37,2.8333,156,2024-01-28 10:15:53
6672,wargames,2838,0,0,Moderate in-game text - needs crib sheet or paste ups,7.07432,5.52466,37,2.8333,156,2024-01-28 10:15:53
6675,boardgame,22340,3,1,Unknown,5.25293,5.4951,41,1,91,2024-01-28 10:15:53
6675,childrensgames,670,3,1,Unknown,5.25293,5.4951,41,1,91,2024-01-28 10:15:53
6676,boardgame,Not Ranked,0,0,Unknown,6.34667,0,15,0,27,2024-01-28 10:15:53
6677,boardgame,Not Ranked,3,1,Unknown,4.10526,0,19,1,107,2024-01-28 10:15:53
6678,boardgame,21560,2,1,Unknown,5.6271,5.49934,41,2,170,2024-01-28 10:15:53
6678,abstracts,1140,2,1,Unknown,5.6271,5.49934,41,2,170,2024-01-28 10:15:53
6680,boardgame,20714,0,0,Unknown,5.78387,5.50348,31,1.5,45,2024-01-28 10:15:53
6681,boardgame,22572,0,0,Unknown,5.21277,5.49365,47,1,90,2024-01-28 10:15:53
6681,childrensgames,602,0,0,Unknown,5.21277,5.49365,47,1,90,2024-01-28 10:15:53
6682,boardgame,Not Ranked,0,0,Unknown,5.5,0,2,0,8,2024-01-28 10:15:53
6683,boardgame,Not Ranked,0,0,Unknown,5,0,1,0,7,2024-01-28 10:15:53
6684,boardgame,24332,0,0,Unknown,4.4186,5.47631,43,1.5,131,2024-01-28 10:15:53
6684,childrensgames,713,0,0,Unknown,4.4186,5.47631,43,1.5,131,2024-01-28 10:15:53
6685,boardgame,22142,0,0,Unknown,5.28226,5.49629,31,1,141,2024-01-28 10:15:53
6686,boardgame,25055,0,0,Unknown,4.41463,5.45631,82,1,196,2024-01-28 10:15:53
6687,boardgame,19967,2,4+,Unknown,6.01857,5.50672,35,2.4,103,2024-01-28 10:15:53
6687,wargames,3689,2,4+,Unknown,6.01857,5.50672,35,2.4,103,2024-01-28 10:15:53
6688,boardgame,3827,3,1,No necessary in-game text,7.18678,5.85059,516,2.1143,269,2024-01-28 10:15:53
6688,strategygames,1547,3,1,No necessary in-game text,7.18678,5.85059,516,2.1143,269,2024-01-28 10:15:53
6689,boardgame,20708,4,1,Some necessary text - easily memorized or small crib sheet,5.59362,5.5035,69,1,151,2024-01-28 10:15:53
6690,boardgame,Not Ranked,0,0,Unknown,8,0,1,0,2,2024-01-28 10:15:53
6691,boardgame,Not Ranked,2,2+,Some necessary text - easily memorized or small crib sheet,6.2,0,10,0,24,2024-01-28 10:15:53
6691,abstracts,Not Ranked,2,2+,Some necessary text - easily memorized or small crib sheet,6.2,0,10,0,24,2024-01-28 10:15:53
6692,boardgame,Not Ranked,0,0,Unknown,4.89286,0,14,1,34,2024-01-28 10:15:53
6692,childrensgames,Not Ranked,0,0,Unknown,4.89286,0,14,1,34,2024-01-28 10:15:53
6693,boardgame,23636,1,1,Some necessary text - easily memorized or small crib sheet,4.71429,5.48489,35,1.1429,86,2024-01-28 10:15:53
6693,childrensgames,789,1,1,Some necessary text - easily memorized or small crib sheet,4.71429,5.48489,35,1.1429,86,2024-01-28 10:15:53
6694,boardgame,Not Ranked,4,1,No necessary in-game text,5.6,0,10,1.6667,43,2024-01-28 10:15:53
6695,boardgame,Not Ranked,0,0,Unknown,6.58333,0,12,0,21,2024-01-28 10:15:53
6696,boardgame,Not Ranked,0,0,Unknown,5.1875,0,16,1.5,81,2024-01-28 10:15:53
6697,boardgame,Not Ranked,0,0,Unknown,5.5,0,3,0,19,2024-01-28 10:15:53
6698,boardgame,18511,2,1,Some necessary text - easily memorized or small crib sheet,5.72091,5.51272,153,2.3,299,2024-01-28 10:15:53
6698,cgs,262,2,1,Some necessary text - easily memorized or small crib sheet,5.72091,5.51272,153,2.3,299,2024-01-28 10:15:53
6699,boardgame,13870,0,0,Some necessary text - easily memorized or small crib sheet,7.14118,5.53411,51,3.6667,111,2024-01-28 10:15:53
6699,wargames,2405,0,0,Some necessary text - easily memorized or small crib sheet,7.14118,5.53411,51,3.6667,111,2024-01-28 10:15:53
6700,boardgame,11758,0,0,Moderate in-game text - needs crib sheet or paste ups,7.01265,5.54917,83,3.75,231,2024-01-28 10:15:53
6700,wargames,1908,0,0,Moderate in-game text - needs crib sheet or paste ups,7.01265,5.54917,83,3.75,231,2024-01-28 10:15:53
6701,boardgame,20850,0,0,Extensive use of text - massive conversion needed to be playable,5.65538,5.50282,65,1.8571,123,2024-01-28 10:15:53
6701,wargames,3831,0,0,Extensive use of text - massive conversion needed to be playable,5.65538,5.50282,65,1.8571,123,2024-01-28 10:15:53
6702,boardgame,22195,0,0,Unknown,5.41029,5.49587,68,2.2,123,2024-01-28 10:15:53
6702,wargames,4011,0,0,Unknown,5.41029,5.49587,68,2.2,123,2024-01-28 10:15:53
6703,boardgame,24157,3,1,No necessary in-game text,4.44063,5.47903,32,1,120,2024-01-28 10:15:53
6704,boardgame,Not Ranked,0,0,Unknown,4.125,0,4,1,16,2024-01-28 10:15:53
6704,childrensgames,Not Ranked,0,0,Unknown,4.125,0,4,1,16,2024-01-28 10:15:53
6705,boardgame,20604,0,0,No necessary in-game text,5.71147,5.50394,75,1,194,2024-01-28 10:15:53
6706,boardgame,18926,2,1,No necessary in-game text,5.95652,5.51092,46,1.7778,175,2024-01-28 10:15:53
6706,abstracts,1018,2,1,No necessary in-game text,5.95652,5.51092,46,1.7778,175,2024-01-28 10:15:53
6707,boardgame,4086,3,1,Moderate in-game text - needs crib sheet or paste ups,6.13478,5.82214,3267,2.9333,5043,2024-01-28 10:15:53
6707,strategygames,1826,3,1,Moderate in-game text - needs crib sheet or paste ups,6.13478,5.82214,3267,2.9333,5043,2024-01-28 10:15:53
6708,boardgame,21602,0,0,Unknown,5.50618,5.49916,55,1,143,2024-01-28 10:15:53
6709,boardgame,Not Ranked,0,0,Unknown,5.3375,0,16,0,38,2024-01-28 10:15:53
6710,boardgame,22132,2,1,No necessary in-game text,5.58446,5.49636,74,1.3333,331,2024-01-28 10:15:53
6711,boardgame,25602,3,1,Some necessary text - easily memorized or small crib sheet,4.43701,5.37406,262,1,1064,2024-01-28 10:15:53
6712,boardgame,23692,0,0,Unknown,4.74261,5.4843,54,1.3333,144,2024-01-28 10:15:53
6713,boardgame,24299,0,0,Unknown,4.47027,5.47693,37,1.5,62,2024-01-28 10:15:53
6714,boardgame,4546,2,4+,No necessary in-game text,6.45394,5.77731,842,1,1314,2024-01-28 10:15:53
6714,childrensgames,97,2,4+,No necessary in-game text,6.45394,5.77731,842,1,1314,2024-01-28 10:15:53
6715,boardgame,Not Ranked,0,0,Unknown,4.94762,0,21,1,117,2024-01-28 10:15:53
6716,boardgame,23559,4,1,Unknown,4.45333,5.4857,30,1,127,2024-01-28 10:15:53
6716,childrensgames,709,4,1,Unknown,4.45333,5.4857,30,1,127,2024-01-28 10:15:53
6717,boardgame,Not Ranked,0,0,Unknown,4.56667,0,9,0,25,2024-01-28 10:15:53
6717,childrensgames,Not Ranked,0,0,Unknown,4.56667,0,9,0,25,2024-01-28 10:15:53
6718,boardgame,22364,2,2,Unknown,5.4496,5.49494,126,1.5,325,2024-01-28 10:15:53
6719,boardgame,4100,2,1,Some necessary text - easily memorized or small crib sheet,7.16741,5.82032,505,2.6508,903,2024-01-28 10:15:53
6719,wargames,404,2,1,Some necessary text - easily memorized or small crib sheet,7.16741,5.82032,505,2.6508,903,2024-01-28 10:15:53
6720,boardgame,14660,2,1,Moderate in-game text - needs crib sheet or paste ups,7.03659,5.52955,41,2.6667,152,2024-01-28 10:15:53
6720,wargames,2604,2,1,Moderate in-game text - needs crib sheet or paste ups,7.03659,5.52955,41,2.6667,152,2024-01-28 10:15:53
6721,boardgame,12342,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.36,5.54416,50,3.125,179,2024-01-28 10:15:53
6721,wargames,2042,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.36,5.54416,50,3.125,179,2024-01-28 10:15:53
6722,boardgame,Not Ranked,0,0,Unknown,5.25,0,4,0,37,2024-01-28 10:15:53
6722,wargames,Not Ranked,0,0,Unknown,5.25,0,4,0,37,2024-01-28 10:15:53
6723,boardgame,Not Ranked,0,0,Unknown,4.58273,0,11,3,57,2024-01-28 10:15:53
6723,wargames,Not Ranked,0,0,Unknown,4.58273,0,11,3,57,2024-01-28 10:15:53
6725,boardgame,17005,2,2+,No necessary in-game text,5.84879,5.51881,124,1.5,353,2024-01-28 10:15:53
6726,boardgame,Not Ranked,0,0,Unknown,4.22143,0,14,2.5,70,2024-01-28 10:15:53
6726,childrensgames,Not Ranked,0,0,Unknown,4.22143,0,14,2.5,70,2024-01-28 10:15:53
6727,boardgame,Not Ranked,0,0,Unknown,4.65385,0,13,0,59,2024-01-28 10:15:53
6728,boardgame,Not Ranked,5,1,No necessary in-game text,6.98846,0,26,1.5,24,2024-01-28 10:15:53
6728,abstracts,Not Ranked,5,1,No necessary in-game text,6.98846,0,26,1.5,24,2024-01-28 10:15:53
6729,boardgame,23648,0,0,Unknown,4.75,5.48474,31,1.3333,94,2024-01-28 10:15:53
6730,boardgame,Not Ranked,0,0,Unknown,4.22222,0,9,1.5,38,2024-01-28 10:15:53
6730,childrensgames,Not Ranked,0,0,Unknown,4.22222,0,9,1.5,38,2024-01-28 10:15:53
6731,boardgame,24172,4,1,No necessary in-game text,5.27789,5.4788,142,1.1429,406,2024-01-28 10:15:53
6731,childrensgames,652,4,1,No necessary in-game text,5.27789,5.4788,142,1.1429,406,2024-01-28 10:15:53
6732,boardgame,11726,2,1,Moderate in-game text - needs crib sheet or paste ups,6.50714,5.54954,126,2.9444,480,2024-01-28 10:15:53
6732,wargames,2087,2,1,Moderate in-game text - needs crib sheet or paste ups,6.50714,5.54954,126,2.9444,480,2024-01-28 10:15:53
6733,boardgame,Not Ranked,0,0,Unknown,4,0,1,2,11,2024-01-28 10:15:53
6733,childrensgames,Not Ranked,0,0,Unknown,4,0,1,2,11,2024-01-28 10:15:53
6734,boardgame,Not Ranked,0,0,Unknown,5,0,1,2,2,2024-01-28 10:15:53
6735,boardgame,14300,1,4+,Moderate in-game text - needs crib sheet or paste ups,6.94661,5.53165,56,2.2857,178,2024-01-28 10:15:53
6735,wargames,2965,1,4+,Moderate in-game text - needs crib sheet or paste ups,6.94661,5.53165,56,2.2857,178,2024-01-28 10:15:53
6735,thematic,1350,1,4+,Moderate in-game text - needs crib sheet or paste ups,6.94661,5.53165,56,2.2857,178,2024-01-28 10:15:53
6736,boardgame,Not Ranked,0,0,Moderate in-game text - needs crib sheet or paste ups,6.38889,0,9,0,18,2024-01-28 10:15:53
6738,boardgame,5510,4,1,No necessary in-game text,6.10759,5.70647,1095,1.1727,1302,2024-01-28 10:15:53
6738,familygames,1569,4,1,No necessary in-game text,6.10759,5.70647,1095,1.1727,1302,2024-01-28 10:15:53
6740,boardgame,Not Ranked,2,1,Moderate in-game text - needs crib sheet or paste ups,6.54167,0,27,2,89,2024-01-28 10:15:54
6740,wargames,Not Ranked,2,1,Moderate in-game text - needs crib sheet or paste ups,6.54167,0,27,2,89,2024-01-28 10:15:54
6742,boardgame,15401,2,1,Unknown,6.01667,5.52606,120,3.1111,239,2024-01-28 10:15:54
6742,wargames,3182,2,1,Unknown,6.01667,5.52606,120,3.1111,239,2024-01-28 10:15:54
6744,boardgame,13591,4,9,Moderate in-game text - needs crib sheet or paste ups,7.45392,5.53592,51,3.1875,141,2024-01-28 10:15:54
6744,wargames,2629,4,9,Moderate in-game text - needs crib sheet or paste ups,7.45392,5.53592,51,3.1875,141,2024-01-28 10:15:54
6746,boardgame,Not Ranked,0,0,Unknown,1,0,2,0,1,2024-01-28 10:15:54
6747,boardgame,20311,2,1,Unknown,5.88788,5.50512,33,1.6667,83,2024-01-28 10:15:54
6748,boardgame,18932,5,1,No necessary in-game text,5.66386,5.5109,280,1.2941,156,2024-01-28 10:15:54
6748,partygames,700,5,1,No necessary in-game text,5.66386,5.5109,280,1.2941,156,2024-01-28 10:15:54
6748,familygames,2689,5,1,No necessary in-game text,5.66386,5.5109,280,1.2941,156,2024-01-28 10:15:54
6749,boardgame,25543,1,2,No necessary in-game text,4.78063,5.39732,295,1.4118,396,2024-01-28 10:15:54
6749,partygames,842,1,2,No necessary in-game text,4.78063,5.39732,295,1.4118,396,2024-01-28 10:15:54
6750,boardgame,12828,2,1,Unknown,6.45943,5.54069,98,2.1667,301,2024-01-28 10:15:54
6750,thematic,1294,2,1,Unknown,6.45943,5.54069,98,2.1667,301,2024-01-28 10:15:54
6752,boardgame,7773,4,2,Some necessary text - easily memorized or small crib sheet,5.84133,5.6124,1892,2.5472,3790,2024-01-28 10:15:54
6752,wargames,3335,4,2,Some necessary text - easily memorized or small crib sheet,5.84133,5.6124,1892,2.5472,3790,2024-01-28 10:15:54
6754,boardgame,Not Ranked,0,0,Unknown,4.32273,0,22,2,64,2024-01-28 10:15:54
6758,boardgame,Not Ranked,0,0,Unknown,6.2,0,5,2,18,2024-01-28 10:15:54
6759,boardgame,18636,2,2+,Unknown,6.07672,5.51213,58,2.5556,280,2024-01-28 10:15:54
6759,strategygames,2756,2,2+,Unknown,6.07672,5.51213,58,2.5556,280,2024-01-28 10:15:54
6760,boardgame,Not Ranked,0,0,Unknown,4.1,0,20,1,54,2024-01-28 10:15:54
6760,abstracts,Not Ranked,0,0,Unknown,4.1,0,20,1,54,2024-01-28 10:15:54
6761,boardgame,Not Ranked,0,0,Unknown,4.71429,0,7,0,16,2024-01-28 10:15:54
6762,boardgame,Not Ranked,0,0,No necessary in-game text,6.162,0,25,2,52,2024-01-28 10:15:54
6763,boardgame,Not Ranked,0,0,Unknown,5.08333,0,12,0,40,2024-01-28 10:15:54
6764,boardgame,25330,4,1,Some necessary text - easily memorized or small crib sheet,4.40553,5.43886,113,1.4286,364,2024-01-28 10:15:54
6765,boardgame,13966,0,0,Unknown,6.96078,5.53371,51,3,224,2024-01-28 10:15:54
6765,wargames,2500,0,0,Unknown,6.96078,5.53371,51,3,224,2024-01-28 10:15:54
6766,boardgame,20558,4,1,Unknown,5.88911,5.50412,101,1.7143,222,2024-01-28 10:15:54
6766,wargames,3737,4,1,Unknown,5.88911,5.50412,101,1.7143,222,2024-01-28 10:15:54
6767,boardgame,7701,2,5,Extensive use of text - massive conversion needed to be playable,7.30913,5.61441,177,4.102,397,2024-01-28 10:15:54
6767,wargames,1313,2,5,Extensive use of text - massive conversion needed to be playable,7.30913,5.61441,177,4.102,397,2024-01-28 10:15:54
6768,boardgame,14678,0,0,Some necessary text - easily memorized or small crib sheet,6.89322,5.52947,59,2.75,189,2024-01-28 10:15:54
6768,wargames,2994,0,0,Some necessary text - easily memorized or small crib sheet,6.89322,5.52947,59,2.75,189,2024-01-28 10:15:54
6769,boardgame,Not Ranked,0,0,Unknown,5,0,3,0,16,2024-01-28 10:15:54
6770,boardgame,11879,3,4+,No necessary in-game text,6.96053,5.54817,76,3.4,147,2024-01-28 10:15:54
6770,wargames,1989,3,4+,No necessary in-game text,6.96053,5.54817,76,3.4,147,2024-01-28 10:15:54
6771,boardgame,16117,4,1,Some necessary text - easily memorized or small crib sheet,6.69388,5.52287,49,2.3333,115,2024-01-28 10:15:54
6771,abstracts,856,4,1,Some necessary text - easily memorized or small crib sheet,6.69388,5.52287,49,2.3333,115,2024-01-28 10:15:54
6773,boardgame,Not Ranked,0,0,No necessary in-game text,6.08,0,10,0,30,2024-01-28 10:15:54
6774,boardgame,18194,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.26667,5.51401,51,1.8,146,2024-01-28 10:15:54
6774,wargames,3440,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.26667,5.51401,51,1.8,146,2024-01-28 10:15:54
6777,boardgame,Not Ranked,0,0,Unknown,6.55,0,4,0,10,2024-01-28 10:15:54
6777,abstracts,Not Ranked,0,0,Unknown,6.55,0,4,0,10,2024-01-28 10:15:54
6778,boardgame,4720,4,1,Some necessary text - easily memorized or small crib sheet,6.79353,5.76101,571,2.54,950,2024-01-28 10:15:54
6778,familygames,1359,4,1,Some necessary text - easily memorized or small crib sheet,6.79353,5.76101,571,2.54,950,2024-01-28 10:15:54
6779,boardgame,2262,3,1,No necessary in-game text,6.95496,6.13304,1584,1.9246,2248,2024-01-28 10:15:54
6779,familygames,655,3,1,No necessary in-game text,6.95496,6.13304,1584,1.9246,2248,2024-01-28 10:15:54
6780,boardgame,Not Ranked,2,1,Unknown,5.67778,0,27,1.75,92,2024-01-28 10:15:54
6780,abstracts,Not Ranked,2,1,Unknown,5.67778,0,27,1.75,92,2024-01-28 10:15:54
6781,boardgame,Not Ranked,2,1,No necessary in-game text,6.01667,0,6,1.6667,29,2024-01-28 10:15:54
6781,abstracts,Not Ranked,2,1,No necessary in-game text,6.01667,0,6,1.6667,29,2024-01-28 10:15:54
6782,boardgame,Not Ranked,0,0,Unknown,4.68182,0,11,1,26,2024-01-28 10:15:54
6783,boardgame,Not Ranked,2,1,Unknown,5.57143,0,7,0,13,2024-01-28 10:15:54
6784,boardgame,Not Ranked,0,0,Unknown,5.29167,0,12,1,43,2024-01-28 10:15:54
6785,boardgame,25366,1,2,Unplayable in another language,3.39041,5.43536,73,1.4286,161,2024-01-28 10:15:54
6786,boardgame,Not Ranked,0,0,No necessary in-game text,4.86522,0,23,0,80,2024-01-28 10:15:54
6787,boardgame,25566,4,1,No necessary in-game text,4.57519,5.39069,258,1.1786,675,2024-01-28 10:15:54
6787,familygames,3045,4,1,No necessary in-game text,4.57519,5.39069,258,1.1786,675,2024-01-28 10:15:54
6788,boardgame,21502,2,1,Unknown,5.6,5.49974,30,1,85,2024-01-28 10:15:54
6788,abstracts,1161,2,1,Unknown,5.6,5.49974,30,1,85,2024-01-28 10:15:54
6789,boardgame,22250,4,1,Unknown,5.44375,5.49558,48,1.4444,141,2024-01-28 10:15:54
6790,boardgame,Not Ranked,0,0,Unknown,4.625,0,4,2,26,2024-01-28 10:15:54
6791,boardgame,Not Ranked,2,1,Unknown,6,0,6,1,28,2024-01-28 10:15:54
6791,abstracts,Not Ranked,2,1,Unknown,6,0,6,1,28,2024-01-28 10:15:54
6792,boardgame,24476,3,1,Some necessary text - easily memorized or small crib sheet,4.54385,5.47353,52,1.3333,256,2024-01-28 10:15:54
