game_id,value
478,Action Drafting
478,Closed Drafting
478,Income
478,Lose a Turn
478,Set Collection
478,Take That
478,Turn Order: Role Order
478,Variable Player Powers
480,Area Movement
480,Auction/Bidding
481,Area Majority / Influence
481,Dice Rolling
481,Hand Management
481,Modular Board
481,Team-Based Game
481,Track Movement
481,Turn Order: Auction
482,Auction/Bidding
482,Hand Management
482,Simultaneous Action Selection
483,Area Majority / Influence
483,Area Movement
483,Negotiation
483,Player Elimination
483,Prisoner's Dilemma
483,Simultaneous Action Selection
484,Memory
484,Modular Board
484,Rock-Paper-Scissors
484,Secret Unit Deployment
484,Variable Player Powers
486,Pattern Recognition
487,Area Movement
487,Secret Unit Deployment
487,Simultaneous Action Selection
488,Set Collection
489,Hand Management
490,Dice Rolling
490,Hexagon Grid
491,Area Majority / Influence
491,Hand Management
491,Network and Route Building
491,Open Drafting
492,Auction: Multiple Lot
492,Auction/Bidding
492,Betting and Bluffing
492,Set Collection
492,Worker Placement
494,Hand Management
494,Race
494,Track Movement
495,Set Collection
497,Hand Management
497,Set Collection
503,Chaining
503,Connections
503,Enclosure
503,Hexagon Grid
503,Hidden Victory Points
503,Network and Route Building
504,Grid Movement
505,Action Queue
505,Memory
506,Auction/Bidding
506,Dice Rolling
507,Auction/Bidding
507,Set Collection
508,Critical Hits and Failures
508,Dice Rolling
508,Events
508,Grid Movement
508,Hexagon Grid
508,Movement Template
508,Paper-and-Pencil
508,Role Playing
508,Scenario / Mission / Campaign Game
508,Simulation
508,Simultaneous Action Selection
508,Three Dimensional Movement
508,Variable Set-up
509,Dice Rolling
509,Set Collection
510,Auction/Bidding
510,Trading
511,Commodity Speculation
511,Dice Rolling
511,Network and Route Building
511,Pick-up and Deliver
511,Worker Placement
512,Auction/Bidding
513,Variable Player Powers
514,Betting and Bluffing
514,Voting
515,Race
517,Dice Rolling
519,Modular Board
519,Variable Player Powers
520,Area Majority / Influence
520,Area Movement
520,Dice Rolling
520,Team-Based Game
521,Flicking
521,Team-Based Game
524,Hand Management
524,Team-Based Game
525,Trick-taking
526,Grid Movement
526,Hexagon Grid
526,Slide/Push
526,Static Capture
527,Grid Movement
527,Pattern Building
528,Grid Movement
528,Map Reduction
528,Set Collection
529,Auction/Bidding
530,Roll / Spin and Move
531,Area Majority / Influence
531,Auction: Dexterity
531,Auction: Dutch
531,Auction/Bidding
531,Tile Placement
533,Network and Route Building
533,Pattern Building
533,Pattern Recognition
533,Tile Placement
534,Hand Management
534,Hidden Movement
534,Point to Point Movement
534,Secret Unit Deployment
534,Team-Based Game
536,Pattern Building
536,Team-Based Game
538,Commodity Speculation
538,Simultaneous Action Selection
538,Stock Holding
539,Crayon Rail System
539,Network and Route Building
540,Network and Route Building
541,Roll / Spin and Move
541,Simulation
542,Voting
545,Pattern Recognition
548,Area Movement
548,Dice Rolling
548,Minimap Resolution
548,Multiple Maps
548,Point to Point Movement
548,Ratio / Combat Results Table
549,Action Queue
550,Betting and Bluffing
550,Roll / Spin and Move
550,Targeted Clues
551,Command Cards
551,Dice Rolling
551,Hand Management
551,Hexagon Grid
551,Modular Board
552,Action Points
552,Action Queue
552,Network and Route Building
552,Pick-up and Deliver
552,Turn Order: Claim Action
552,Turn Order: Progressive
552,Worker Placement
553,Set Collection
553,Take That
553,Variable Player Powers
554,Area Majority / Influence
554,Commodity Speculation
554,Modular Board
554,Open Drafting
554,Tile Placement
555,Auction/Bidding
555,End Game Bonuses
555,Grid Coverage
555,Tile Placement
555,Victory Points as a Resource
556,Area Movement
556,Set Collection
558,Auction/Bidding
558,Hand Management
558,Network and Route Building
558,Voting
559,Network and Route Building
559,Tile Placement
561,Rock-Paper-Scissors
561,Simultaneous Action Selection
562,Set Collection
562,Simultaneous Action Selection
563,Auction/Bidding
563,Dice Rolling
565,Trick-taking
566,Area Majority / Influence
566,Open Drafting
567,Team-Based Game
568,Hand Management
568,Trick-taking
569,Set Collection
570,Modular Board
571,Dice Rolling
572,Campaign / Battle Card Driven
572,Dice Rolling
572,Grid Movement
572,Player Elimination
572,Take That
